,,,,MW 
sc2015,y2030,2030-10-11T21:00:00+02:00,Solar_PV,0.08853897149805837
sc2015,y2030,2030-10-11T23:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-11T23:00:00+02:00,Cogeneration,401.25619789999826
sc2015,y2030,2030-10-11T23:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-11T23:00:00+02:00,CCGT,982.6264816529592
sc2015,y2030,2030-10-11T23:00:00+02:00,Onshore_wind,512.9159953400056
sc2015,y2030,2030-10-11T23:00:00+02:00,PumpedStorage_Hydro,585.9937943119983
sc2015,y2030,2030-10-11T23:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-11T23:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-11T23:00:00+02:00,Solar_PV,0.03200704499968714
sc2015,y2030,2030-10-12T01:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-12T01:00:00+02:00,Cogeneration,387.8132422499982
sc2015,y2030,2030-10-12T01:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-12T01:00:00+02:00,CCGT,982.6264816529592
sc2015,y2030,2030-10-12T01:00:00+02:00,Onshore_wind,582.8787593350056
sc2015,y2030,2030-10-12T01:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-12T01:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-12T01:00:00+02:00,Hydro_UGH,137.2160466014979
sc2015,y2030,2030-10-12T01:00:00+02:00,Solar_PV,0.03282355049968713
sc2015,y2030,2030-10-12T03:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-12T03:00:00+02:00,Cogeneration,386.1730552999983
sc2015,y2030,2030-10-12T03:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-12T03:00:00+02:00,CCGT,982.6264816529592
sc2015,y2030,2030-10-12T03:00:00+02:00,Onshore_wind,554.2011467900057
sc2015,y2030,2030-10-12T03:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-12T03:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-12T03:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-12T03:00:00+02:00,Solar_PV,0.06453368699805836
sc2015,y2030,2030-10-12T05:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-12T05:00:00+02:00,Cogeneration,387.20384894999836
sc2015,y2030,2030-10-12T05:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-12T05:00:00+02:00,CCGT,982.6264816529592
sc2015,y2030,2030-10-12T05:00:00+02:00,Onshore_wind,559.3251407900057
sc2015,y2030,2030-10-12T05:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-12T05:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-12T05:00:00+02:00,Hydro_UGH,5.199464518499217
sc2015,y2030,2030-10-12T05:00:00+02:00,Solar_PV,0.16523117849805838
sc2015,y2030,2030-10-12T07:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-12T07:00:00+02:00,Cogeneration,407.39034904999835
sc2015,y2030,2030-10-12T07:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-12T07:00:00+02:00,CCGT,982.6264816529592
sc2015,y2030,2030-10-12T07:00:00+02:00,Onshore_wind,561.1122558450056
sc2015,y2030,2030-10-12T07:00:00+02:00,PumpedStorage_Hydro,159.99342501049952
sc2015,y2030,2030-10-12T07:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-12T07:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-12T07:00:00+02:00,Solar_PV,17.505463801498056
sc2015,y2030,2030-10-12T09:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-12T09:00:00+02:00,Cogeneration,413.6620247499983
sc2015,y2030,2030-10-12T09:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-12T09:00:00+02:00,CCGT,847.2166760945497
sc2015,y2030,2030-10-12T09:00:00+02:00,Onshore_wind,597.7900008450056
sc2015,y2030,2030-10-12T09:00:00+02:00,PumpedStorage_Hydro,130.52018515540894
sc2015,y2030,2030-10-12T09:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-12T09:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-12T09:00:00+02:00,Solar_PV,482.1910260149981
sc2015,y2030,2030-10-12T11:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-12T11:00:00+02:00,Cogeneration,412.91290024999836
sc2015,y2030,2030-10-12T11:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-12T11:00:00+02:00,CCGT,623.0677280799587
sc2015,y2030,2030-10-12T11:00:00+02:00,Onshore_wind,671.9413158500057
sc2015,y2030,2030-10-12T11:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-12T11:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-12T11:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-12T11:00:00+02:00,Solar_PV,1035.537767399998
sc2015,y2030,2030-10-12T13:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-12T13:00:00+02:00,Cogeneration,411.70379449999837
sc2015,y2030,2030-10-12T13:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-12T13:00:00+02:00,CCGT,508.68888466281726
sc2015,y2030,2030-10-12T13:00:00+02:00,Onshore_wind,719.0904383200057
sc2015,y2030,2030-10-12T13:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-12T13:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-12T13:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-12T13:00:00+02:00,Solar_PV,1315.483026449998
sc2015,y2030,2030-10-12T15:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-12T15:00:00+02:00,Cogeneration,407.05600489999836
sc2015,y2030,2030-10-12T15:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-12T15:00:00+02:00,CCGT,488.5829273628174
sc2015,y2030,2030-10-12T15:00:00+02:00,Onshore_wind,784.3061778000057
sc2015,y2030,2030-10-12T15:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-12T15:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-12T15:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-12T15:00:00+02:00,Solar_PV,1161.548674799998
sc2015,y2030,2030-10-12T17:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-12T17:00:00+02:00,Cogeneration,409.6958787499984
sc2015,y2030,2030-10-12T17:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-12T17:00:00+02:00,CCGT,587.0084159149576
sc2015,y2030,2030-10-12T17:00:00+02:00,Onshore_wind,865.4384110500058
sc2015,y2030,2030-10-12T17:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-12T17:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-12T17:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-12T17:00:00+02:00,Solar_PV,522.6810816449982
sc2015,y2030,2030-10-12T19:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-12T19:00:00+02:00,Cogeneration,411.15455034999843
sc2015,y2030,2030-10-12T19:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-12T19:00:00+02:00,CCGT,651.7086612690831
sc2015,y2030,2030-10-12T19:00:00+02:00,Onshore_wind,1054.6352600000057
sc2015,y2030,2030-10-12T19:00:00+02:00,PumpedStorage_Hydro,730.5257097668747
sc2015,y2030,2030-10-12T19:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-12T19:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-12T19:00:00+02:00,Solar_PV,12.222742493998155
sc2015,y2030,2030-10-12T21:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-12T21:00:00+02:00,Cogeneration,411.0588099499983
sc2015,y2030,2030-10-12T21:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-12T21:00:00+02:00,CCGT,651.7086612690831
sc2015,y2030,2030-10-12T21:00:00+02:00,Onshore_wind,1151.3768269000057
sc2015,y2030,2030-10-12T21:00:00+02:00,PumpedStorage_Hydro,815.6734648468749
sc2015,y2030,2030-10-12T21:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-12T21:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-12T21:00:00+02:00,Solar_PV,0.09196829399815354
sc2015,y2030,2030-10-12T23:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-12T23:00:00+02:00,Cogeneration,403.1457371999984
sc2015,y2030,2030-10-12T23:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-12T23:00:00+02:00,CCGT,651.7086612690831
sc2015,y2030,2030-10-12T23:00:00+02:00,Onshore_wind,1208.6622427500058
sc2015,y2030,2030-10-12T23:00:00+02:00,PumpedStorage_Hydro,215.14982496137526
sc2015,y2030,2030-10-12T23:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-12T23:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-12T23:00:00+02:00,Solar_PV,0.06515719949815353
sc2015,y2030,2030-10-13T01:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-13T01:00:00+02:00,Cogeneration,391.27655514999844
sc2015,y2030,2030-10-13T01:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-13T01:00:00+02:00,CCGT,485.3289904754582
sc2015,y2030,2030-10-13T01:00:00+02:00,Onshore_wind,1215.6850464000056
sc2015,y2030,2030-10-13T01:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-13T01:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-13T01:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-13T01:00:00+02:00,Solar_PV,0.06671598449815354
sc2015,y2030,2030-10-13T03:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-13T03:00:00+02:00,Cogeneration,390.3899771999984
sc2015,y2030,2030-10-13T03:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-13T03:00:00+02:00,CCGT,453.6627541128173
sc2015,y2030,2030-10-13T03:00:00+02:00,Onshore_wind,1164.5149148000057
sc2015,y2030,2030-10-13T03:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-13T03:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-13T03:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-13T03:00:00+02:00,Solar_PV,0.06546895799815354
sc2015,y2030,2030-10-13T05:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-13T05:00:00+02:00,Cogeneration,398.27222794999847
sc2015,y2030,2030-10-13T05:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-13T05:00:00+02:00,CCGT,653.2227664529578
sc2015,y2030,2030-10-13T05:00:00+02:00,Onshore_wind,1090.3217146000059
sc2015,y2030,2030-10-13T05:00:00+02:00,PumpedStorage_Hydro,106.84428959500092
sc2015,y2030,2030-10-13T05:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-13T05:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-13T05:00:00+02:00,Solar_PV,0.11160898199815353
sc2015,y2030,2030-10-13T07:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-13T07:00:00+02:00,Cogeneration,436.6835811999985
sc2015,y2030,2030-10-13T07:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-13T07:00:00+02:00,CCGT,653.2227664529578
sc2015,y2030,2030-10-13T07:00:00+02:00,Onshore_wind,1050.6561369500055
sc2015,y2030,2030-10-13T07:00:00+02:00,PumpedStorage_Hydro,1071.8770825820002
sc2015,y2030,2030-10-13T07:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-13T07:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-13T07:00:00+02:00,Solar_PV,8.113162544998152
sc2015,y2030,2030-10-13T09:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-13T09:00:00+02:00,Cogeneration,459.0281921499985
sc2015,y2030,2030-10-13T09:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-13T09:00:00+02:00,CCGT,653.2227664529578
sc2015,y2030,2030-10-13T09:00:00+02:00,Onshore_wind,1006.7880454000058
sc2015,y2030,2030-10-13T09:00:00+02:00,PumpedStorage_Hydro,1003.291706001999
sc2015,y2030,2030-10-13T09:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-13T09:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-13T09:00:00+02:00,Solar_PV,451.69870357499815
sc2015,y2030,2030-10-13T11:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-13T11:00:00+02:00,Cogeneration,457.8138187499986
sc2015,y2030,2030-10-13T11:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-13T11:00:00+02:00,CCGT,653.2227664529578
sc2015,y2030,2030-10-13T11:00:00+02:00,Onshore_wind,1035.8845134500057
sc2015,y2030,2030-10-13T11:00:00+02:00,PumpedStorage_Hydro,441.635005737
sc2015,y2030,2030-10-13T11:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-13T11:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-13T11:00:00+02:00,Solar_PV,1088.6486789999983
sc2015,y2030,2030-10-13T13:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-13T13:00:00+02:00,Cogeneration,459.7687746999985
sc2015,y2030,2030-10-13T13:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-13T13:00:00+02:00,CCGT,653.2227664529578
sc2015,y2030,2030-10-13T13:00:00+02:00,Onshore_wind,1092.974463900006
sc2015,y2030,2030-10-13T13:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-13T13:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-13T13:00:00+02:00,Hydro_UGH,160.59207926699963
sc2015,y2030,2030-10-13T13:00:00+02:00,Solar_PV,1239.0180910499985
sc2015,y2030,2030-10-13T15:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-13T15:00:00+02:00,Cogeneration,460.1997134999986
sc2015,y2030,2030-10-13T15:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-13T15:00:00+02:00,CCGT,653.2227664529578
sc2015,y2030,2030-10-13T15:00:00+02:00,Onshore_wind,1089.2047680000057
sc2015,y2030,2030-10-13T15:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-13T15:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-13T15:00:00+02:00,Hydro_UGH,112.92580677700003
sc2015,y2030,2030-10-13T15:00:00+02:00,Solar_PV,1034.5812970499983
sc2015,y2030,2030-10-13T17:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-13T17:00:00+02:00,Cogeneration,462.0785041499986
sc2015,y2030,2030-10-13T17:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-13T17:00:00+02:00,CCGT,653.2227664529578
sc2015,y2030,2030-10-13T17:00:00+02:00,Onshore_wind,1057.5393218500058
sc2015,y2030,2030-10-13T17:00:00+02:00,PumpedStorage_Hydro,641.9701211020002
sc2015,y2030,2030-10-13T17:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-13T17:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-13T17:00:00+02:00,Solar_PV,498.4634911049982
sc2015,y2030,2030-10-13T19:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-13T19:00:00+02:00,Cogeneration,466.0887121499986
sc2015,y2030,2030-10-13T19:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-13T19:00:00+02:00,CCGT,653.2227664529578
sc2015,y2030,2030-10-13T19:00:00+02:00,Onshore_wind,1074.4191827500058
sc2015,y2030,2030-10-13T19:00:00+02:00,PumpedStorage_Hydro,1402.816451298092
sc2015,y2030,2030-10-13T19:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-13T19:00:00+02:00,Hydro_UGH,22.143332719908315
sc2015,y2030,2030-10-13T19:00:00+02:00,Solar_PV,16.686790088998208
sc2015,y2030,2030-10-13T21:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-13T21:00:00+02:00,Cogeneration,461.8026720499986
sc2015,y2030,2030-10-13T21:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-13T21:00:00+02:00,CCGT,653.2227664529578
sc2015,y2030,2030-10-13T21:00:00+02:00,Onshore_wind,1199.0285757000058
sc2015,y2030,2030-10-13T21:00:00+02:00,PumpedStorage_Hydro,1197.6520267949995
sc2015,y2030,2030-10-13T21:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-13T21:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-13T21:00:00+02:00,Solar_PV,0.09352708199820828
sc2015,y2030,2030-10-13T23:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-13T23:00:00+02:00,Cogeneration,441.6963944999986
sc2015,y2030,2030-10-13T23:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-13T23:00:00+02:00,CCGT,653.2227664529578
sc2015,y2030,2030-10-13T23:00:00+02:00,Onshore_wind,1171.9984599000056
sc2015,y2030,2030-10-13T23:00:00+02:00,PumpedStorage_Hydro,482.12311758800007
sc2015,y2030,2030-10-13T23:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-13T23:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-13T23:00:00+02:00,Solar_PV,0.0692100389982083
sc2015,y2030,2030-10-14T01:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-14T01:00:00+02:00,Cogeneration,418.06893274999857
sc2015,y2030,2030-10-14T01:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-14T01:00:00+02:00,CCGT,653.2227664529578
sc2015,y2030,2030-10-14T01:00:00+02:00,Onshore_wind,1160.0052413500057
sc2015,y2030,2030-10-14T01:00:00+02:00,PumpedStorage_Hydro,125.90643447549976
sc2015,y2030,2030-10-14T01:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-14T01:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-14T01:00:00+02:00,Solar_PV,0.06671598149820826
sc2015,y2030,2030-10-14T03:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-14T03:00:00+02:00,Cogeneration,413.63461954999855
sc2015,y2030,2030-10-14T03:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-14T03:00:00+02:00,CCGT,653.2227664529578
sc2015,y2030,2030-10-14T03:00:00+02:00,Onshore_wind,1172.2637341000056
sc2015,y2030,2030-10-14T03:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-14T03:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-14T03:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-14T03:00:00+02:00,Solar_PV,0.07326287699820827
sc2015,y2030,2030-10-14T05:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-14T05:00:00+02:00,Cogeneration,418.03711419999854
sc2015,y2030,2030-10-14T05:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-14T05:00:00+02:00,CCGT,653.2227664529578
sc2015,y2030,2030-10-14T05:00:00+02:00,Onshore_wind,1259.3716338000056
sc2015,y2030,2030-10-14T05:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-14T05:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-14T05:00:00+02:00,Hydro_UGH,85.25607888749938
sc2015,y2030,2030-10-14T05:00:00+02:00,Solar_PV,0.22384147949820826
sc2015,y2030,2030-10-14T07:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-14T07:00:00+02:00,Cogeneration,447.4206057499985
sc2015,y2030,2030-10-14T07:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-14T07:00:00+02:00,CCGT,653.2227664529578
sc2015,y2030,2030-10-14T07:00:00+02:00,Onshore_wind,1311.4772083000057
sc2015,y2030,2030-10-14T07:00:00+02:00,PumpedStorage_Hydro,226.58101377900016
sc2015,y2030,2030-10-14T07:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-14T07:00:00+02:00,Hydro_UGH,630.0
sc2015,y2030,2030-10-14T07:00:00+02:00,Solar_PV,18.82918375799821
sc2015,y2030,2030-10-14T09:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-14T09:00:00+02:00,Cogeneration,458.8893149999984
sc2015,y2030,2030-10-14T09:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-14T09:00:00+02:00,CCGT,620.1582114762132
sc2015,y2030,2030-10-14T09:00:00+02:00,Onshore_wind,1252.1812878000057
sc2015,y2030,2030-10-14T09:00:00+02:00,PumpedStorage_Hydro,411.085368468745
sc2015,y2030,2030-10-14T09:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-14T09:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-14T09:00:00+02:00,Solar_PV,822.3122332049983
sc2015,y2030,2030-10-14T11:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-14T11:00:00+02:00,Cogeneration,459.1547545499985
sc2015,y2030,2030-10-14T11:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-14T11:00:00+02:00,CCGT,546.3778993367908
sc2015,y2030,2030-10-14T11:00:00+02:00,Onshore_wind,1294.5415002500058
sc2015,y2030,2030-10-14T11:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-14T11:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-14T11:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-14T11:00:00+02:00,Solar_PV,1700.4588868499982
sc2015,y2030,2030-10-14T13:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-14T13:00:00+02:00,Cogeneration,463.3212080999985
sc2015,y2030,2030-10-14T13:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-14T13:00:00+02:00,CCGT,535.2006981867909
sc2015,y2030,2030-10-14T13:00:00+02:00,Onshore_wind,1196.6131776500058
sc2015,y2030,2030-10-14T13:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-14T13:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-14T13:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-14T13:00:00+02:00,Solar_PV,1980.717150299998
sc2015,y2030,2030-10-14T15:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-14T15:00:00+02:00,Cogeneration,461.5529638499985
sc2015,y2030,2030-10-14T15:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-14T15:00:00+02:00,CCGT,516.8142188867909
sc2015,y2030,2030-10-14T15:00:00+02:00,Onshore_wind,1110.231294250006
sc2015,y2030,2030-10-14T15:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-14T15:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-14T15:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-14T15:00:00+02:00,Solar_PV,1748.423315249998
sc2015,y2030,2030-10-14T17:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-14T17:00:00+02:00,Cogeneration,462.7486160999985
sc2015,y2030,2030-10-14T17:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-14T17:00:00+02:00,CCGT,623.2495095599575
sc2015,y2030,2030-10-14T17:00:00+02:00,Onshore_wind,1076.806656650006
sc2015,y2030,2030-10-14T17:00:00+02:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-14T17:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-14T17:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-14T17:00:00+02:00,Solar_PV,917.880075569998
sc2015,y2030,2030-10-14T19:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-14T19:00:00+02:00,Cogeneration,467.3084952999985
sc2015,y2030,2030-10-14T19:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-14T19:00:00+02:00,CCGT,707.1371764797204
sc2015,y2030,2030-10-14T19:00:00+02:00,Onshore_wind,1107.397040650006
sc2015,y2030,2030-10-14T19:00:00+02:00,PumpedStorage_Hydro,613.1828959342378
sc2015,y2030,2030-10-14T19:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-14T19:00:00+02:00,Hydro_UGH,630.0
sc2015,y2030,2030-10-14T19:00:00+02:00,Solar_PV,27.760084745997954
sc2015,y2030,2030-10-14T21:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-14T21:00:00+02:00,Cogeneration,466.62137069999847
sc2015,y2030,2030-10-14T21:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-14T21:00:00+02:00,CCGT,707.1371764797204
sc2015,y2030,2030-10-14T21:00:00+02:00,Onshore_wind,1209.388257950006
sc2015,y2030,2030-10-14T21:00:00+02:00,PumpedStorage_Hydro,1107.6759112812367
sc2015,y2030,2030-10-14T21:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-14T21:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-14T21:00:00+02:00,Solar_PV,0.07232760899795612
sc2015,y2030,2030-10-14T23:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-14T23:00:00+02:00,Cogeneration,448.66359434999845
sc2015,y2030,2030-10-14T23:00:00+02:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-10-14T23:00:00+02:00,CCGT,707.1371764797204
sc2015,y2030,2030-10-14T23:00:00+02:00,Onshore_wind,1088.716103350006
sc2015,y2030,2030-10-14T23:00:00+02:00,PumpedStorage_Hydro,523.5437973207377
sc2015,y2030,2030-10-14T23:00:00+02:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-10-14T23:00:00+02:00,Hydro_UGH,0.0
sc2015,y2030,2030-10-14T23:00:00+02:00,Solar_PV,0.06796300949795611
sc2015,y2030,2030-10-15T01:00:00+02:00,Nuclear,1000.0
sc2015,y2030,2030-10-15T01:00:00+02:00,Cogeneration,430.51241514999845
