Scenario,Period,LoadLevel,CL_PSH1,CL_PSH2,Hydro1,Hydro2,OL_PSH1,OL_PSH2
sc2015,y2030,2030-03-17T23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-18T01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-18T03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-18T05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-18T07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-18T09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-18T11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-18T13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-18T15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-18T17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-18T19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-18T21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-18T23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-19T01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-19T03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-19T05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-19T07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-19T09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-19T11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-19T13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-19T15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,12.841880772999504
sc2015,y2030,2030-03-19T17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-19T19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-19T21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-19T23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-20T01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-20T03:00:00+01:00,0.0,200.0,0.0,0.0,76.587130712999,0.0
sc2015,y2030,2030-03-20T05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,369.7005243529991
sc2015,y2030,2030-03-20T07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-20T09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-20T11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-20T13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-20T15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-20T17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-20T19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-20T21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-20T23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-21T01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-21T03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-21T05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-21T07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-21T09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-21T11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-21T13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-21T15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-21T17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-21T19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-21T21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-21T23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-22T01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-22T03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-22T05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-22T07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-22T09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-22T11:00:00+01:00,0.0,0.0,0.0,0.0,57.52327335799411,0.0
sc2015,y2030,2030-03-22T13:00:00+01:00,0.0,149.74598972799419,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-22T15:00:00+01:00,0.0,65.326598643469,0.0,0.0,47.5605218345249,0.0
sc2015,y2030,2030-03-22T17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-22T19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-22T21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-22T23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-23T01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-23T03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-23T05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-23T07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-23T09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-23T11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-23T13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-23T15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-23T17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-23T19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-23T21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-23T23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-24T01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-24T03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,104.10226200642796
sc2015,y2030,2030-03-24T05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-24T07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-24T09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-24T11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-24T13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-24T15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-24T17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-24T19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-24T21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-24T23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-25T01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-25T03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-25T05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-25T07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-25T09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-25T11:00:00+01:00,0.0,0.0,0.0,0.0,608.362114530328,235.04460706968257
sc2015,y2030,2030-03-25T13:00:00+01:00,0.0,0.0,0.0,0.0,543.9850201352515,700.0000000000001
sc2015,y2030,2030-03-25T15:00:00+01:00,0.0,0.0,0.0,0.0,620.6984248111469,602.0682270188635
sc2015,y2030,2030-03-25T17:00:00+01:00,0.0,200.0,0.0,0.0,0.0,383.0111430000103
sc2015,y2030,2030-03-25T19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-25T21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-25T23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-26T01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-26T03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-26T05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-26T07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-26T09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-26T11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-26T13:00:00+01:00,0.0,0.0,0.0,0.0,321.61412559834355,0.0
sc2015,y2030,2030-03-26T15:00:00+01:00,0.0,200.0,0.0,0.0,149.73925843834485,0.0
sc2015,y2030,2030-03-26T17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-26T19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-26T21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-26T23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-27T01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-27T03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-27T05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-27T07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-27T09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-27T11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,536.9796784681308
sc2015,y2030,2030-03-27T13:00:00+01:00,0.0,200.0,0.0,0.0,0.0,661.489532488132
sc2015,y2030,2030-03-27T15:00:00+01:00,0.0,0.0,0.0,0.0,642.5397991263931,248.6511904117399
sc2015,y2030,2030-03-27T17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,386.02113436813147
sc2015,y2030,2030-03-27T19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-27T21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-27T23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-28T01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-28T03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-28T05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-28T07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-28T09:00:00+01:00,0.0,36.2674318200123,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-28T11:00:00+01:00,0.0,0.0,0.0,0.0,48.54084111001253,700.0000000000001
sc2015,y2030,2030-03-28T13:00:00+01:00,39.57778822217256,0.0,0.0,0.0,406.61584556784055,700.0000000000001
sc2015,y2030,2030-03-28T15:00:00+01:00,300.0,0.0,0.0,0.0,312.40411136964065,700.0000000000001
sc2015,y2030,2030-03-28T17:00:00+01:00,0.0,0.0,0.0,0.0,228.97173911001255,700.0000000000001
sc2015,y2030,2030-03-28T19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-28T21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-28T23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-29T01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-29T03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-29T05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-29T07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-29T09:00:00+01:00,0.0,0.0,0.0,0.0,230.26152863001232,0.0
sc2015,y2030,2030-03-29T11:00:00+01:00,0.0,185.39053897006542,0.0,0.0,177.1460150499461,700.0000000000001
sc2015,y2030,2030-03-29T13:00:00+01:00,300.0,0.0,0.0,0.0,338.0561772206231,700.0000000000001
sc2015,y2030,2030-03-29T15:00:00+01:00,0.0,23.130941550890004,0.0,0.0,594.6939656391227,700.0000000000001
sc2015,y2030,2030-03-29T17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,619.0448434200129
sc2015,y2030,2030-03-29T19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-29T21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-29T23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-30T01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-30T03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-30T05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-30T07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-30T09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-30T11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,441.73645926001205
sc2015,y2030,2030-03-30T13:00:00+01:00,0.0,0.0,0.0,0.0,594.7826279440857,273.1646810759275
sc2015,y2030,2030-03-30T15:00:00+01:00,0.0,200.0,0.0,0.0,636.9725796201413,105.53633201987167
sc2015,y2030,2030-03-30T17:00:00+01:00,0.0,0.0,0.0,0.0,397.26428397001297,0.0
sc2015,y2030,2030-03-30T19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-30T21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-30T23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-31T01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-31T03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-31T05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-31T07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-31T09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-31T11:00:00+02:00,0.0,0.0,0.0,0.0,211.3402289300137,0.0
sc2015,y2030,2030-03-31T13:00:00+02:00,0.0,0.0,0.0,0.0,175.87433304637779,421.89784230363733
sc2015,y2030,2030-03-31T15:00:00+02:00,0.0,0.0,0.0,0.0,48.34425722001447,700.0000000000001
sc2015,y2030,2030-03-31T17:00:00+02:00,0.0,0.0,0.0,0.0,301.53675527001445,0.0
sc2015,y2030,2030-03-31T19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-31T21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-03-31T23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-01T01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-01T03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-01T05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-01T07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-01T09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-01T11:00:00+02:00,0.0,0.0,0.0,0.0,321.3105787153635,353.6219833846511
sc2015,y2030,2030-04-01T13:00:00+02:00,0.0,104.81023503366265,0.0,0.0,223.8257203663515,700.0000000000001
sc2015,y2030,2030-04-01T15:00:00+02:00,0.0,0.0,0.0,0.0,514.3395882681907,660.6206166518249
sc2015,y2030,2030-04-01T17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,655.4685416200144
sc2015,y2030,2030-04-01T19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-01T21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-01T23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-02T01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-02T03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-02T05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-02T07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-02T09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-02T11:00:00+02:00,0.0,0.0,0.0,0.0,198.4236622873837,495.3717589276302
sc2015,y2030,2030-04-02T13:00:00+02:00,0.0,0.0,0.0,0.0,337.56458375174975,644.8214064432643
sc2015,y2030,2030-04-02T15:00:00+02:00,0.0,6.189101410185169,0.0,0.0,365.70500002982897,700.0000000000001
sc2015,y2030,2030-04-02T17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,546.3739195200139
sc2015,y2030,2030-04-02T19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-02T21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-02T23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-03T01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-03T03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-03T05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-03T07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-03T09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-03T11:00:00+02:00,0.0,0.0,0.0,0.0,411.8322375745631,214.91441136045106
sc2015,y2030,2030-04-03T13:00:00+02:00,0.0,0.0,0.0,0.0,337.14143649574703,607.1183930042679
sc2015,y2030,2030-04-03T15:00:00+02:00,0.0,0.0,0.0,0.0,415.8570341282116,620.3362572168028
sc2015,y2030,2030-04-03T17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,486.77861987001455
sc2015,y2030,2030-04-03T19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-03T21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-03T23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-04T01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-04T03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-04T05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-04T07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-04T09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,184.97618201001532
sc2015,y2030,2030-04-04T11:00:00+02:00,0.0,0.0,0.0,0.0,567.6756864202641,445.9760837797523
sc2015,y2030,2030-04-04T13:00:00+02:00,136.7898152794687,0.0,0.0,0.0,455.19317464054774,700.0000000000001
sc2015,y2030,2030-04-04T15:00:00+02:00,0.0,89.52484264073102,0.0,0.0,533.5965076292841,700.0000000000001
sc2015,y2030,2030-04-04T17:00:00+02:00,0.0,0.0,0.0,0.0,84.91190395001487,700.0000000000001
sc2015,y2030,2030-04-04T19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-04T21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-04T23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-05T01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-05T03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,51.09047503001433
sc2015,y2030,2030-04-05T05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-05T07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-05T09:00:00+02:00,0.0,0.0,0.0,0.0,553.4185069000155,0.0
sc2015,y2030,2030-04-05T11:00:00+02:00,0.0,57.07215530901143,0.0,0.0,467.96865008100406,700.0000000000001
sc2015,y2030,2030-04-05T13:00:00+02:00,300.0,0.0,0.0,0.0,377.09192552152007,700.0000000000001
sc2015,y2030,2030-04-05T15:00:00+02:00,6.334142034806186,192.4550797929054,0.0,0.0,455.5388766323043,700.0000000000001
sc2015,y2030,2030-04-05T17:00:00+02:00,0.0,0.0,0.0,0.0,453.53620751196144,293.2627661480546
sc2015,y2030,2030-04-05T19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-05T21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-05T23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-06T01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-06T03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-06T05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-06T07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-06T09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-06T11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-06T13:00:00+02:00,0.0,0.0,0.0,0.0,126.58678392001721,0.0
sc2015,y2030,2030-04-06T15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,351.78972012001776
sc2015,y2030,2030-04-06T17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,131.00433170001742
sc2015,y2030,2030-04-06T19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-06T21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-06T23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-07T01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-07T03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-07T05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-07T07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-07T09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-07T11:00:00+02:00,0.0,0.0,0.0,0.0,101.05158779001778,0.0
sc2015,y2030,2030-04-07T13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,386.61214414001785
sc2015,y2030,2030-04-07T15:00:00+02:00,0.0,0.0,0.0,0.0,465.7412623683013,44.95767309171617
sc2015,y2030,2030-04-07T17:00:00+02:00,0.0,0.0,0.0,0.0,291.6021963900178,0.0
sc2015,y2030,2030-04-07T19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-07T21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-07T23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-08T01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-08T03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-08T05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-08T07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-08T09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-08T11:00:00+02:00,0.0,0.0,0.0,0.0,82.02017894890004,0.0
sc2015,y2030,2030-04-08T13:00:00+02:00,0.0,0.0,0.0,0.0,250.50054824890034,0.0
sc2015,y2030,2030-04-08T15:00:00+02:00,0.0,0.0,0.0,0.0,236.75182476778312,0.0
sc2015,y2030,2030-04-08T17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-08T19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-08T21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-08T23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-09T01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-09T03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-09T05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-04-09T07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
