InitialNode,,,Almeria,Almeria,Barcelona,Barcelona,Bilbao,Bilbao,Bilbao,Caceres,Caceres,Caceres,Caceres,Caceres,Caceres,Caceres,Cadiz,Cadiz,Cartagena,Cartagena,Lugo,Lugo,Madrid,Madrid,Sevilla,Sevilla,Valencia,Valencia,Valencia
sc2015,y2030,2030-04-10T15:00:00+02:00,0.37237620568686536,0.02988558161412897,0.22043453561031562,0.1027645935239832,0.6173161437264351,0.7136610874924673,0,0.059946091226149266,0,0.24561738009262465,0.24561738009262465,0,0.24894116600154034,0,0.21906607827819977,0.26560916604148294,0.17093211403263306,0,0.2010346419839968,0.2010346419839968,0.5039868660677095,0,0.1276507703763274,0,0.4774934737714421,0.4774934737714421,0
sc2015,y2030,2030-04-10T17:00:00+02:00,0.1841789638492188,0.02179626087658249,0.4021638039981034,0.2546776445781755,0.669038171697368,0.6274548398697929,0,0.002642656228102446,0,0.39387870864711255,0.39387870864711255,0,0.027600776609253065,0,0.3169503022299861,0.26560916604148294,0.4698135762994641,0,0.4708341993458851,0.4708341993458851,0.08064915423294822,0,0.2950117549749773,0,0.38753012661447916,0.38753012661447916,0
sc2015,y2030,2030-04-10T19:00:00+02:00,0.09024526387891567,0.06485667674670671,0.3018712819867838,0.41830119978681213,0.48425324521646906,0.8338668809029303,0,0.4023969450164962,0,0.9059665111095495,0.9059665111095495,0,0.15724193102311437,0,0.6890998527484522,0.04529098121006531,0.8725602057255586,0,0.4385121566033478,0.4385121566033478,0.6537467039823518,0,0.3050979156662975,0,0.042457373523785036,0.042457373523785036,0
sc2015,y2030,2030-04-10T21:00:00+02:00,0.18532549498756032,0.051739603980100655,0.39701415256713124,0.6356814233282281,0.5258371968013066,0.896553397352919,0,0.39986268538194036,0,1.0,1.0,0,0.024862685381940267,0,0.6780990488207261,0.26560916604148294,1.0,0,0.39769182832598454,0.39769182832598454,1.0,0,0.3772684019365118,0,0.03772186657593838,0.03772186657593838,0
sc2015,y2030,2030-04-10T23:00:00+02:00,0.13181683605925643,0.07293456443825529,0.27386186526835876,0.4475201229672489,0.38261290986142343,0.8458954934967824,0,0.3130890912446105,0,0.9240697359870085,0.9240697359870085,0,0.06191090875538963,0,0.5494694225292386,0.26560916604148294,0.8919401665526822,0,0.3867817642899151,0.3867817642899151,1.0,0,0.40019892045241945,0,0.035891420144709404,0.035891420144709404,0
sc2015,y2030,2030-04-11T01:00:00+02:00,0.14664538219744777,0.03258215986722812,0.31280091868847715,0.41609770317835965,0.5005215744018359,0.5748436775882109,0,0.5236867875427766,0,0.907694309456094,0.907694309456094,0,0.4573579601507636,0,0.4906745116649417,0.26560916604148294,0.7494923277776747,0,0.3853077049055869,0.3853077049055869,0.17687687304536823,0,0.19548785269970284,0,0.06296965872645914,0.06296965872645914,0
sc2015,y2030,2030-04-11T03:00:00+02:00,0.08724358048158525,0.07914553255323982,0.36563783005968975,0.4482219728843147,0.5194342262475536,0.4789004521106521,0,0.3470065475828137,0,0.7747322867593655,0.7747322867593655,0,0.2874534070713476,0,0.37738389998639255,0.26560916604148294,0.7447019846676664,0,0.3929944665038455,0.3929944665038455,0.15880837469724274,0,0.2582522838026704,0,0.11534487319414201,0.11534487319414201,0
sc2015,y2030,2030-04-11T05:00:00+02:00,0.040270483604908126,0.12447678371971925,0.37419985931252536,0.46266303912700646,0.5218991747072501,0.46736215937234854,0,0.3215322647683421,0,0.7394592536342297,0.7394592536342297,0,0.25945283880275083,0,0.6573204860131896,0.07707034794532758,0.7838417557582721,0,0.39853975398518865,0.39853975398518865,0.16554513590824313,0,0.25534023205437234,0,0.11373081794120686,0.11373081794120686,0
sc2015,y2030,2030-04-11T07:00:00+02:00,0.0006879225625864856,0.15294876931009949,0.360984255684095,0.47979729031469504,0.41092133060570385,0.6489937269813575,0,0.025167012961418905,0,0.6420019770820996,0.6420019770820996,0,0.36836086595402007,0,0.30614447904918285,0.26560916604148294,0.8327279783200454,0,0.38662810559588523,0.38662810559588523,0.9151836079802694,0,0.49992559482571436,0,0.07310188719508463,0.07310188719508463,0
sc2015,y2030,2030-04-11T09:00:00+02:00,0.03842791003972166,0.017596170582168388,0.23618007726117163,0.22417118899921973,0.5300861461898736,0.7216299530638545,0,0.5087329950352124,0,0.7530042017739498,0.7530042017739498,0,0.5219452650002206,0,0.5694772296454765,0.16491360431304067,0.5257734552387227,0,0.36716491001130813,0.36716491001130813,0.035232719906688595,0,0.09424724014274002,0,0.14598601499591893,0.14598601499591893,0
sc2015,y2030,2030-04-11T11:00:00+02:00,0.22728424777154713,0.026830109740890163,0.23815637325822395,0.10491271162551472,0.5730531532257302,0.715998899261829,0,0.2854860623431572,0,0.4823306331791016,0.4823306331791016,0,0.3702845765237639,0,0.2926196655202027,0.26560916604148294,0.3166859220999012,0,0.35847517764190495,0.35847517764190495,0.22612937114828416,0,0.09728692764787454,0,0.2796982148685269,0.2796982148685269,0
sc2015,y2030,2030-04-11T13:00:00+02:00,0.3252759638663244,0.001382573894869044,0.28091868334135706,0.08974883564038363,0.6079897547123047,0.6591081854618218,0,0.08602981701445847,0,0.30485288888787815,0.30485288888787815,0,0.19520153226327008,0,0.08268185478612193,0.26560916604148294,0.25172370558273827,0,0.37107285818295,0.37107285818295,0.29112457399683067,0,0.14780631333206182,0,0.367108780302453,0.367108780302453,0
sc2015,y2030,2030-04-11T15:00:00+02:00,0.3207473097040282,0.0047331117935810185,0.2607657691982123,0.0188973538110141,0.5995463306294263,0.5715375235994264,0,0.08500022779742472,0,0.24869277461134995,0.24869277461134995,0,0.27103403280574984,0,0.014953768931690401,0.26560916604148294,0.2231413569428301,0,0.1409400131593699,0.1409400131593699,0.49609014668886653,0,0.10702871001078595,0,0.4112243245037425,0.4112243245037425,0
sc2015,y2030,2030-04-11T17:00:00+02:00,0.22955485889960398,0.10532612000656946,0.4087968480837818,0.292253285160243,0.6461848973530058,0.4846366900848023,0,0.03113815458285529,0,0.36471656376158923,0.36471656376158923,0,0.10626928331685578,0,0.23091257966148815,0.26560916604148294,0.5152382743597989,0,0.2912982636602808,0.2912982636602808,0.20034967662400105,0,0.24246313460428429,0,0.3574177489947482,0.3574177489947482,0
sc2015,y2030,2030-04-11T19:00:00+02:00,0.014989766882481171,0.13580583189367545,0.3891400218645691,0.45831786156173177,0.47311614231998345,0.6891240474810086,0,0.03235058150263676,0,0.6171105337729907,0.6171105337729907,0,0.34550278815776875,0,0.17355828925416386,0.26560916604148294,0.830452928376258,0,0.44467712777250207,0.44467712777250207,0.8350725510803526,0,0.48800264246234654,0,0.14322800013004888,0.14322800013004888,0
sc2015,y2030,2030-04-11T21:00:00+02:00,0.13608902554908311,0.07998150601808023,0.2919441895794489,0.4456748672855359,0.4312476024633896,0.8651755865913338,0,0.40168688339185776,0,0.9562403225121704,0.9562403225121704,0,0.06463668228032196,0,0.7387355667371442,0.004344732778627264,0.9442636320131037,0,0.4418956999677756,0.4418956999677756,0.898800536297429,0,0.3430933747650567,0,0.003924322102592755,0.003924322102592755,0
sc2015,y2030,2030-04-11T23:00:00+02:00,0.12783596176125314,0.06233472915914418,0.3796988271135826,0.4524199982262042,0.5538899060035133,0.5871342392701152,0,0.39990359360446265,0,0.8440898692992034,0.8440898692992034,0,0.30310072349489725,0,0.3527877825098414,0.26560916604148294,0.8230174925919784,0,0.46126108259837284,0.46126108259837284,0.25814098695884147,0,0.261412045898185,0,0.1340418093469604,0.1340418093469604,0
sc2015,y2030,2030-04-12T01:00:00+02:00,0.028208589826189814,0.19412755360728354,0.4688811206576818,0.5168035636296282,0.5803744089962883,0.41513937371515136,0,0.09316216926391106,0,0.58674808298333,0.58674808298333,0,0.005387714074159816,0,0.5485737087199054,0.18581712523861185,0.8578034087067845,0,0.47468139874265136,0.47468139874265136,0.23406521383933662,0,0.35069316403204087,0,0.21133045836937953,0.21133045836937953,0
sc2015,y2030,2030-04-12T03:00:00+02:00,0.05785739995093405,0.21190078335889356,0.42931327242151374,0.44159814972086636,0.5304412034774618,0.3938190967712912,0,0.011641398177917024,0,0.501681088912617,0.501681088912617,0,0.07930924826682906,0,0.5107415723063755,0.22364926165214194,0.8280743168166035,0,0.48741730693916885,0.48741730693916885,0.24253505718598897,0,0.36203381628670583,0,0.22805213119093443,0.22805213119093443,0
sc2015,y2030,2030-04-12T05:00:00+02:00,0.009643970149124277,0.16314220063295554,0.4511095743879939,0.43496009543019,0.5571968229658373,0.3646035270341596,0,0.004487254501238166,0,0.5045264396778117,0.5045264396778117,0,0.06805131366035198,0,0.04703883520354887,0.26560916604148294,0.7775270899152892,0,0.41888149141512915,0.41888149141512915,0.16950415775763722,0,0.3788937021617921,0,0.2714126282033444,0.2714126282033444,0
sc2015,y2030,2030-04-12T07:00:00+02:00,0.03104358724265812,0.14746182795907628,0.17511522485630562,0.10629124969725948,0.3146854955946725,0.6353979854998519,0,0.06547896143696014,0,0.4909726724731048,0.4909726724731048,0,0.12033770563689765,0,0.4773452675043855,0.25704556645413174,0.734728908359569,0,0.25038631932699673,0.25038631932699673,0.4955111121969538,0,0.3048560776662287,0,0.17377853681187858,0.17377853681187858,0
sc2015,y2030,2030-04-12T09:00:00+02:00,0.15565441887578488,0.06815490891028457,0.06462853612814433,0.390961699115072,0.314924876023682,0.7477544463643748,0,0.3214561498123186,0,0.3436453618209736,0.3436453618209736,0,0.4593776332621598,0,0.07540654125181721,0.26560916604148294,0.19928316957229794,0,0.1071184408754481,0.1071184408754481,0.3677906225329099,0,0.03862335390425381,0,0.3205733454448709,0.3205733454448709,0
sc2015,y2030,2030-04-12T11:00:00+02:00,0.37947563269346285,0.15104649177171087,0.09079949750792281,0.6901345940190934,0.40295437423847574,0.674712152502815,0,0.057960301600497824,0,0.08405697498078196,0.08405697498078196,0,0.4329603016004979,0,0.7825418929652949,0.048151059006779566,0.21374867448315815,0,0.10445202435945299,0.10445202435945299,1.0,0,0.11543460002046442,0,0.6044480444608861,0.6044480444608861,0
sc2015,y2030,2030-04-12T13:00:00+02:00,0.5176424519159397,0.07954956608157208,0.006466695766230723,0.6771102404951705,0.46566341947037343,0.6201379098828579,0,0.22947600044692318,0,0.3204862652092821,0.320486265209282,0,0.14552399955307693,0,0.8922415580137648,0.26560916604148294,0.21165680998704944,0,0.16356707000621906,0.16356707000621906,1.0,0,0.028268882318279967,0,0.7298788606787734,0.7298788606787734,0
sc2015,y2030,2030-04-12T15:00:00+02:00,0.4581741080413837,0.04160541991881487,0.031217485768250713,0.599726526443248,0.4441529090829743,0.6247434140513515,0,0.2840831550691956,0,0.27979066578442485,0.27979066578442485,0,0.010146725675384197,0,0.9056001423929874,0.17120930843447016,0.0747296780033964,0,0.20368084874378134,0.20368084874378134,0.7304971450501638,0,0.05188867576626322,0,0.7076548491009679,0.7076548491009679,0
sc2015,y2030,2030-04-12T17:00:00+02:00,0.24408405839816316,0.03408492311924937,0.007454762782347671,0.4889568716058101,0.433244218898106,0.6040203335894535,0,0.2677623413547913,0,0.3092045205295337,0.3092045205295337,0,0.5765877841284373,0,0.3877062982024556,0.26560916604148294,0.16127373073646736,0,0.21585631712686584,0.21585631712686584,0.8235345140630558,0,0.015116496845298522,0,0.5471435291771182,0.5471435291771182,0
sc2015,y2030,2030-04-12T19:00:00+02:00,0.0662588673210071,0.018413830666555456,0.03353432905286684,0.2386080204983468,0.16050144992436505,0.931000291617921,0,0.09034780332644407,0,0.4944243782558646,0.4944243782558646,0,0.19924937911677654,0,0.16825187374411188,0.26560916604148294,0.6391129734289885,0,0.20384188042288584,0.20384188042288584,0.7722591531819217,0,0.28468297509160767,0,0.20543628992625626,0.20543628992625626,0
sc2015,y2030,2030-04-12T21:00:00+02:00,0.2851636816236421,0.07619524264354346,0.07478493889050425,0.17553439265848794,0.25381063445273383,1.0,0,0.8379284326457898,0,1.0,1.0,0,0.7259148509955277,0,0.6241814539353578,0.11020938002315957,0.7596785135753606,0,0.1990484624751247,0.1990484624751247,0.2987028844006989,0,0.02324885270472182,0,0.06812818693282377,0.06812818693282377,0
sc2015,y2030,2030-04-12T23:00:00+02:00,0.2304745839615629,0.04603692327748403,0.05228334097810146,0.2140444316749672,0.2169204615834342,0.8897055024712897,0,0.5170152047679722,0,0.7730199903535523,0.7730199903535523,0,0.37901476676373214,0,0.09091099578077515,0.26560916604148294,0.6917137192598278,0,0.21363370199626897,0.21363370199626897,0.36800116801130694,0,0.10154380561763557,0,0.14751681364951477,0.14751681364951477,0
sc2015,y2030,2030-04-13T01:00:00+02:00,0.09754921354507656,0.06294263332059433,0.018074599571421986,0.15034403695313583,0.1799376990732734,0.7830133817724951,0,0.0815146869048578,0,0.5027674000874077,0.5027674000874077,0,0.1642520863334005,0,0.084560652745164,0.26560916604148294,0.7049100205096475,0,0.19898812028606994,0.19898812028606994,0.6553780619686894,0,0.29895664060906124,0,0.19437484595765997,0.19437484595765997,0
sc2015,y2030,2030-04-13T03:00:00+02:00,0.1908499461990997,0.033256494233926334,0.030628692322855963,0.22657699568546263,0.23505043912773918,0.710510272936935,0,0.4877637644315306,0,0.6708799945239544,0.6708799945239544,0,0.4615224592817152,0,0.025409213117814584,0.26560916604148294,0.597117313726271,0,0.18630596151741316,0.18630596151741316,0.06997681373284098,0,0.052412554166109786,0,0.19708981737124454,0.19708981737124454,0
sc2015,y2030,2030-04-13T05:00:00+02:00,0.24188055282485388,0.07200027908231618,0.07256335371056725,0.24233505602959785,0.22642163486456085,0.7937839779463819,0,0.6385910226265851,0,0.7935421621728979,0.7935421621728979,0,0.612864174426828,0,0.13702308610674963,0.26560916604148294,0.6079674014599675,0,0.17459085620024892,0.17459085620024892,0.06860492853268595,0,0.005633814069846133,0,0.1448709129492456,0.1448709129492456,0
sc2015,y2030,2030-04-13T07:00:00+02:00,0.25925250582433185,0.09593591324846082,0.08123810892011607,0.18124997051888136,0.2733639460198978,1.0,0,0.8624123095309992,0,1.0,1.0,0,0.7934719630253974,0,0.6260380919330888,0.10835274202542844,0.6991715790935742,0,0.16222366196517438,0.16222366196517438,0.18384092401493884,0,0.04563411157119911,0,0.06369153735608422,0.06369153735608422,0
sc2015,y2030,2030-04-13T09:00:00+02:00,0.010509461382360901,0.2066023046535049,0.09568817132726974,0.4287477873490472,0.372167801865669,1.0,0,0.579096060073167,0,0.6053997920989045,0.6053997920989045,0,0.6977325156739718,0,0.31061823463425114,0.26560916604148294,0.24091000529673864,0,0.13716810310323405,0.13716810310323405,0.3163638816021464,0,0.07973369507913812,0,0.31045935865222984,0.31045935865222984,0
sc2015,y2030,2030-04-13T11:00:00+02:00,0.3250286005867973,0.17435908069429712,0.1138005500812126,0.6743239560558019,0.39308246757981885,0.954035481922666,0,0.09484682826276987,0,0.07206719791339974,0.07206719791339974,0,0.3082860412521035,0,0.7509922874219136,0.016601453463396188,0.07257852124156597,0,0.15991302074004998,0.15991302074004998,0.5691712346382231,0,0.03318146739029259,0,0.5490596658640249,0.5490596658640249,0
sc2015,y2030,2030-04-13T13:00:00+02:00,0.41966711724888833,0.1612985837958874,0.041376903552415266,0.6980703514029325,0.5080653278409378,0.8152589649451291,0,0.0028710731343249427,0,0.11065762236064496,0.11065762236064496,0,0.37787107313432505,0,0.8914462282778325,0.15705539431931867,0.1607541133978824,0,0.20441246345771152,0.20441246345771152,1.0,0,0.0848277863335762,0,0.6949839503382697,0.6949839503382697,0
sc2015,y2030,2030-04-13T15:00:00+02:00,0.44580095600594694,0.08202448197912775,0.06494124342607374,0.5998961401060305,0.5643719624759952,0.6890394337926586,0,0.17856544696891427,0,0.21740851887209556,0.2174085188720957,0,0.19643455303108584,0,0.9465187319847247,0.21212789802620222,0.05681695548659575,0,0.26457565058457727,0.26457565058457727,1.0,0,0.0017563660665932284,0,0.7636953376654056,0.7636953376654056,0
sc2015,y2030,2030-04-13T17:00:00+02:00,0.2847906018942825,0.02578145202362777,0.07626569549278985,0.43939223131629157,0.4624026629379482,0.7640499880570736,0,0.17507773728739598,0,0.013285364469780061,0.013285364469780061,0,0.036946189618807086,0,0.7633201068567504,0.02892927289823326,0.22537473653358078,0,0.27710309561567176,0.27710309561567176,0.36835079378290353,0,0.1502019461994969,0,0.6069003111621273,0.6069003111621273,0
sc2015,y2030,2030-04-13T19:00:00+02:00,0.2292713827047832,0.1286085582284149,0.0815272371602918,0.29875929288568726,0.2927394664887836,0.9747095698296213,0,0.6866064671518396,0,0.8294834357471742,0.8294834357471742,0,0.6668325398699317,0,0.013679055556330536,0.26560916604148294,0.594720916236754,0,0.2310355647885572,0.2310355647885572,0.05273047275175427,0,0.011566789126638164,0,0.19173849004698712,0.19173849004698712,0
sc2015,y2030,2030-04-13T21:00:00+02:00,0.25399244175251545,0.023130820098287378,0.08345787383093756,0.028433493656119063,0.3851697297263653,1.0,0,0.7030724302911026,0,1.0,1.0,0,0.5465326916179047,0,0.6092037732864841,0.1251870606720331,0.9002895326044436,0,0.23126723009328373,0.23126723009328373,0.41743930312852734,0,0.10004806373384921,0,0.10712796984611012,0.10712796984611012,0
sc2015,y2030,2030-04-13T23:00:00+02:00,0.26719540311530376,0.07287839051580194,0.061065583735509625,0.2189244099339763,0.24051645697796228,0.9253856187683036,0,0.6263362367298083,0,0.8501567022860821,0.8501567022860821,0,0.5185471793447968,0,0.1333798556061576,0.26560916604148294,0.7043896598573303,0,0.22557870962064683,0.22557870962064683,0.2874374863600306,0,0.058894705259550775,0,0.1383087003033488,0.1383087003033488,0
sc2015,y2030,2030-04-14T01:00:00+02:00,0.2166984111606171,0.04383492001633942,0.023610374890712226,0.21307378730692533,0.25936641854093984,0.7778145284739828,0,0.5262679817573102,0,0.7272213989843964,0.7272213989843964,0,0.4845075115674324,0,0.03785150693505324,0.26560916604148294,0.6476190445358974,0,0.21591410579601997,0.21591410579601997,0.11136125383967396,0,0.05906231306743957,0,0.19394477145420738,0.19394477145420738,0
sc2015,y2030,2030-04-14T03:00:00+02:00,0.10300712791886127,0.06315721575029212,0.021122514146607412,0.1461878317962385,0.18241095334616683,0.8145751088428851,0,0.07598387263449399,0,0.5134577997872208,0.5134577997872208,0,0.19144706511937912,0,0.0898891473266028,0.26560916604148294,0.727814590501534,0,0.21289007014303496,0.21289007014303496,0.7131491673436615,0,0.31195482486182685,0,0.19487710508245434,0.19487710508245434,0
sc2015,y2030,2030-04-14T05:00:00+02:00,0.11571230402930545,0.06087969983885381,0.0037255782873014337,0.1481232354100944,0.1454267394436835,0.9149997687652691,0,0.0682364176238516,0,0.5536339142768046,0.5536339142768046,0,0.285198654386412,0,0.04647652348233138,0.26560916604148294,0.7676703830204403,0,0.21331629662313428,0.21331629662313428,0.9424935253607035,0,0.3488833259209618,0,0.15583929969144764,0.15583929969144764,0
sc2015,y2030,2030-04-14T07:00:00+02:00,0.28218577457060057,0.11250888887532695,0.05663135492120345,0.1901658161856053,0.31497120646765914,1.0,0,0.8727909486675425,0,1.0,1.0,0,0.8320076909678459,0,0.45839103935345277,0.001837715080327566,0.7097051018087474,0,0.21250457156094524,0.21250457156094524,0.10875535386585691,0,0.05512315306746714,0,0.11419817986476265,0.11419817986476265,0
sc2015,y2030,2030-04-14T09:00:00+02:00,0.050001951257191354,0.18178261885669364,0.018165922277516025,0.31625336332704274,0.42787467350745984,1.0,0,0.5896873932280867,0,0.670312193503179,0.670312193503179,0,0.6721921299969531,0,0.26227534364001753,0.26560916604148294,0.3633980723124552,0,0.17693485388681593,0.17693485388681593,0.22001263138364333,0,0.04119655863474623,0,0.31581480736681705,0.31581480736681705,0
sc2015,y2030,2030-04-14T11:00:00+02:00,0.19747479405459403,0.2021964466046098,0.0779209592849066,0.5799451000626812,0.43684877972636516,1.0,0,0.30014233065937207,0,0.2724193492564239,0.2724193492564239,0,0.4964797108967907,0,0.6493884298647671,0.08500240409375016,0.052642098793394335,0,0.19113749023009946,0.19113749023009946,0.5235663472997834,0,0.07204718572665383,0,0.5052583643779311,0.5052583643779311,0
sc2015,y2030,2030-04-14T13:00:00+02:00,0.21844517546963046,0.2290589090577324,0.07819495598224808,0.6729271898945045,0.5060435865484133,0.903078226386907,0,0.3755395861988533,0,0.20481811381903564,0.20481811381903564,0,0.7505395861988531,0,0.7387861074503983,0.0043952734918736094,0.04023785930649389,0,0.2393518098631841,0.2393518098631841,1.0,0,0.19119987997338225,0,0.6065037181015158,0.6065037181015158,0
sc2015,y2030,2030-04-14T15:00:00+02:00,0.27232784716289105,0.08173648057342699,0.02196047072196221,0.5161375547871511,0.4534725886671979,0.9060920646910078,0,0.0657735808680915,0,0.05015651592638032,0.05015651592638032,0,0.054295447025231314,0,0.7710915783094628,0.03670074435094565,0.18591567477482598,0,0.28826126100746274,0.28826126100746274,0.3201840743821939,0,0.09739497148185179,0,0.6008974801816964,0.6008974801816964,0
sc2015,y2030,2030-04-14T17:00:00+02:00,0.031029458606302598,0.11518671699071222,0.023983353268725163,0.42244509880147,0.38002314697071204,0.9376628293974438,0,0.2736687305310845,0,0.40665582675712747,0.40665582675712747,0,0.3274632647605796,0,0.5203366031232085,0.21405423083530886,0.3608570449495806,0,0.26584117312189043,0.26584117312189043,0.1434520912786543,0,0.05187577481973188,0,0.4223268979627817,0.4223268979627817,0
sc2015,y2030,2030-04-14T19:00:00+02:00,0.25000880763717054,0.09837629230632473,0.015095193805473122,0.1077966878173296,0.3431475174199613,0.9996145162865028,0,0.6801202826900536,0,0.924987550598778,0.924987550598778,0,0.5674599173635321,0,0.15528073643920318,0.26560916604148294,0.7174211241165551,0,0.452601758454061,0.452601758454061,0.3004276408707241,0,0.0653093505567576,0,0.14290404204051915,0.14290404204051915,0
sc2015,y2030,2030-04-14T21:00:00+02:00,0.19137644446517071,0.046898844402987576,0.258277357411743,0.28078067155470826,0.4296517335820858,1.0,0,0.29286828349146415,0,0.8790845259473512,0.8790845259473523,0,0.079542905976406,0,0.20990179460358308,0.26560916604148294,1.0,0,0.8349305891234969,0.8349305891234969,0.9930965052476536,0,0.38526893151155095,0,0.12066801370023715,0.12066801370023729,0
sc2015,y2030,2030-04-14T23:00:00+02:00,0.02194714300940674,0.17944272406770692,0.3673744748010535,0.33962287174493927,0.4997316781915994,0.708607524420337,0,0.03973178038594244,0,0.5915024312597992,0.5915024312597992,0,0.20607528939931213,0,0.4419605659024262,0.26560916604148294,0.9850021923512862,0,0.8444675860264821,0.8444675860264821,0.6554855194273457,0,0.4030756068687033,0,0.23700145791821753,0.23700145791821753,0
sc2015,y2030,2030-04-15T01:00:00+02:00,0.018723692387804424,0.1969111756091966,0.39202995167227406,0.33548652649730965,0.5217449172147749,0.5473799819145746,0,0.00960951132228272,0,0.5062824034582819,0.5062824034582817,0,0.13476819012938984,0,0.3981712515327581,0.26560916604148294,0.9096611083206366,0,0.5846942438655055,0.5846942438655055,0.3850072038711269,0,0.36730966078863664,0,0.28236121910077167,0.28236121910077167,0
sc2015,y2030,2030-04-15T03:00:00+02:00,0.023546066534184788,0.19486257772821383,0.37264524594102494,0.32368764024813956,0.4971430438966863,0.5307560233918671,0,0.01868194812507217,0,0.5029466691880059,0.5029466691880059,0,0.12342721436177641,0,0.4288238134560294,0.26560916604148294,0.8801286225043304,0,0.5822654143194853,0.5822654143194853,0.37895776663159647,0,0.35653688739673833,0,0.2631603320684197,0.2631603320684197,0
sc2015,y2030,2030-04-15T05:00:00+02:00,0.04896111329184668,0.1313117935452181,0.3506063151477325,0.3072482956072776,0.46411060589800474,0.6182602508184094,0,0.0011774068750806921,0,0.5515437153749161,0.5515437153749161,0,0.21891921491952354,0,0.01437082392049085,0.26560916604148294,0.8527579050750628,0,0.7889717838312084,0.7889717838312084,0.5806448214518476,0,0.4107946748500114,0,0.24463888614297205,0.24463888614297205,0
sc2015,y2030,2030-04-15T07:00:00+02:00,0.1300533851156415,0.07294888749008002,0.4239841406184016,0.4796718930422313,0.5868261856179933,0.735260055053645,0,0.2696067773871087,0,0.8152757533125812,0.8152757533125812,0,0.05679950328872785,0,0.19898961895097853,0.26560916604148294,0.9352597370236561,0,0.774846479157911,0.774846479157911,0.5674860642623487,0,0.35913579170684673,0,0.17758259988428698,0.17758259988428698,0
sc2015,y2030,2030-04-15T09:00:00+02:00,0.04391212451408824,0.022765834814269997,0.30580886638089794,0.33512101956866464,0.5528917848216012,0.89011482276546,0,0.4207043223489999,0,0.8317205975471613,0.8317205975471613,0,0.2457975535765818,0,0.5606765483507078,0.1737142856078094,0.7935647836451099,0,0.7147614623730852,0.7147614623730852,0.46641805005978143,0,0.23320563488737733,0,0.1399573197901348,0.1399573197901348,0
sc2015,y2030,2030-04-15T11:00:00+02:00,0.07085650909111602,0.015622212214853997,0.359361176565828,0.2575908594939792,0.6291954654327497,0.836743348621973,0,0.14686051999387592,0,0.5746684612774288,0.5746684612774288,0,0.04466073839654497,0,0.2031082395903559,0.26560916604148294,0.59778828778514,0,0.7390025721181102,0.7390025721181102,0.27253275092621615,0,0.2926240958116889,0,0.31345194611561283,0.31345194611561283,0
sc2015,y2030,2030-04-15T13:00:00+02:00,0.15923553679525346,0.002759634311711553,0.3815253711521999,0.22881690767124258,0.6512267081168752,0.7904679048184443,0,0.006668791504549464,0,0.4243027648529631,0.4243027648529631,0,0.07872051469391013,0,0.375409557717379,0.26560916604148294,0.5158647403151482,0,0.7355910047300502,0.7355910047300502,0.19213792850496159,0,0.3212935204092179,0,0.38163290320540977,0.38163290320540977,0
sc2015,y2030,2030-04-15T15:00:00+02:00,0.2459838810766665,0.06477802881298501,0.41060801781183653,0.24459475001580747,0.6970160518241172,0.6707405480515009,0,0.012509021806424372,0,0.3643271812869049,0.3643271812869049,0,0.04669884348046631,0,0.06691901012154304,0.26560916604148294,0.526533947967208,0,0.45630916107336134,0.45630916107336134,0.09117285779744506,0,0.2592062290186843,0,0.4125440216710652,0.4125440216710652,0
sc2015,y2030,2030-04-15T17:00:00+02:00,0.10041170049867794,0.09337664192902614,0.3942800071563935,0.3562911726427464,0.6122726468177953,0.7396997880080717,0,0.11037706372006427,0,0.5621667997430246,0.5621667997430246,0,0.014000612721036206,0,0.3616988395925106,0.26560916604148294,0.7390914209837466,0,0.7330799406566672,0.7330799406566672,0.3316738038429347,0,0.31669345012218797,0,0.2633327917747732,0.2633327917747732,0
sc2015,y2030,2030-04-15T19:00:00+02:00,0.18317431987630953,0.0016716248041701973,0.3064892254496903,0.40471675930790435,0.5178910190981467,0.860632939608317,0,0.5121246805872045,0,0.9823648221452055,0.9823648221452055,0,0.29746853469950246,0,0.4006222708944826,0.26560916604148294,0.8642679197729384,0,0.697701824935274,0.697701824935274,0.5724163890338729,0,0.261528445628137,0,0.06496382415802952,0.06496382415802952,0
sc2015,y2030,2030-04-15T21:00:00+02:00,0.1963600746268622,0.042911940298509955,0.3686585009174577,0.5616325338672998,0.509286141006028,0.9263459487949625,0,0.39943010527876655,0,1.0,1.0,0,0.024430105278766462,0,0.5451951814410586,0.26560916604148294,1.0,0,0.6728234936790551,0.6728234936790551,1.0,0,0.37766390374512865,0,0.003694941772820089,0.003694941772820089,0
sc2015,y2030,2030-04-15T23:00:00+02:00,0.046885588177408344,0.15533218375045144,0.3596573594708077,0.50083341962579,0.43974701766959096,0.7735596135493102,0,0.11237572053698328,0,0.7550882775749692,0.7550882775749692,0,0.2626242794630168,0,0.6436110954062501,0.09077973855226694,0.96420327118826,0,0.6714913811355231,0.6714913811355231,1.0,0,0.4581792045647356,0,0.04789594890781728,0.04789594890781728,0
sc2015,y2030,2030-04-16T01:00:00+02:00,0.005192280423915895,0.17172150875518766,0.42928305224407887,0.5081033424751595,0.5372000100071492,0.524282724943095,0,0.11820259614856965,0,0.6413356590173881,0.6413356590173881,0,0.04712048080025132,0,0.5735077291041307,0.1608831048543865,0.879376665347225,0,0.6827921195123887,0.6827921195123887,0.44086153853018906,0,0.36834983021993895,0,0.1552620244470501,0.1552620244470501,0
