Scenario,Period,LoadLevel,CCGT1,CCGT2,CCGT3,CCGT4,CCGT5,CCGT6,CCGT7,CL_PSH1,CL_PSH2,Coal1,Coal2,Cogeneration1,Cogeneration2,Hydro1,Hydro2,Nuclear1,Nuclear2,OL_PSH1,OL_PSH2,SolarPV1,SolarPV2,SolarPV3,SolarPV4,SolarPV5,SolarPV6,Wind1,Wind2,Wind3,Wind4,Wind5
sc2015,y2030,2030-01-01T21:00:00+01:00,0.0,0.0,1.6400000000000001,0.431156808610578,0.0,0.0,0.5035991218994228,0.0,0.0,0.0,0.0,0.2716600703999999,0.27752323740000007,0.0,0.0,1.0,1.0,0.9834790841299985,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.18580931919000013,0.18580931919000013,0.2670623060999999,0.2937685367,0.1468842683399999
sc2015,y2030,2030-01-01T23:00:00+01:00,0.0,0.0,1.6400000000000001,0.431156808610578,0.0,0.0,0.5035991218994228,0.0,0.0,0.0,0.0,0.2720508450999999,0.27792244600000005,1.26,0.0,1.0,1.0,0.8721368281299986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20284572570000012,0.20284572570000012,0.29154860239999997,0.32070346270000005,0.1603517313199999
sc2015,y2030,2030-01-02T01:00:00+01:00,0.0,0.0,1.6400000000000001,0.431156808610578,0.0,0.0,0.5035991218994228,0.0,0.0,0.0,0.0,0.2665435211999999,0.2722962590000001,0.7669451724599984,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1871697319900001,0.1871697319900001,0.2690176168999999,0.29591937860000006,0.14795968928999992
sc2015,y2030,2030-01-02T03:00:00+01:00,0.0,0.0,1.6400000000000001,0.3603442085205754,0.0,0.0,0.5035991218994228,0.0,0.0,0.0,0.0,0.26780598589999993,0.27358597120000017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1688161765400001,0.1688161765400001,0.24263819279999996,0.2669020120000001,0.13345100599999993
sc2015,y2030,2030-01-02T05:00:00+01:00,0.0,0.0,1.6400000000000001,0.18770022563057534,0.0,0.0,0.5035991218994228,0.0,0.0,0.0,0.0,0.27501007039999986,0.2809455396000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17362328896000012,0.17362328896000012,0.24954741839999994,0.2745021603000001,0.1372510801499999
sc2015,y2030,2030-01-02T07:00:00+01:00,0.0,0.0,1.6400000000000001,0.431156808610578,0.0,0.0,0.5035991218994228,0.0,0.0,0.0,0.0,0.29645422529999993,0.3028525179000001,0.7284361256079985,0.0,1.0,1.0,0.0,0.0,0.0002170422120000925,0.000238746431999978,0.0002170422120000925,0.000238746431999978,0.0002170422120000925,0.000238746431999978,0.18577086226000017,0.18577086226000017,0.2670070322999999,0.29370773550000007,0.1468538677499999
sc2015,y2030,2030-01-02T09:00:00+01:00,0.0,0.0,1.6400000000000001,0.431156808610578,0.0,0.0,0.5035991218994228,0.0,0.0,0.0,0.0,0.3613729577999999,0.36917237410000014,1.26,0.0,1.0,1.0,0.4348412836596731,0.19353928340932525,0.0877123690140001,0.09648360591299998,0.0877123690140001,0.09648360591299998,0.0877123690140001,0.09648360591299998,0.17304643543000012,0.17304643543000012,0.2487183113999999,0.2735901425000001,0.13679507125999987
sc2015,y2030,2030-01-02T11:00:00+01:00,0.0,0.0,1.6400000000000001,0.431156808610578,0.0,0.0,0.5035991218994228,0.0,0.0,0.0,0.0,0.3821080281999999,0.3903549640000002,0.0,0.0,1.0,1.0,0.0,0.6732753193500002,0.4655428741000001,0.5120971613999998,0.4655428741000001,0.5120971613999998,0.4655428741000001,0.5120971613999998,0.11983650730000012,0.11983650730000012,0.17224009071999985,0.18946409980000015,0.0947320498999999
sc2015,y2030,2030-01-02T13:00:00+01:00,0.0,0.0,1.6400000000000001,0.21643459929057535,0.0,0.0,0.5035991218994228,0.0,0.0,0.0,0.0,0.37567239439999994,0.38378043170000015,0.0,0.0,1.0,1.0,0.0,0.0,0.5880730495000002,0.6468803544999999,0.5880730495000002,0.6468803544999999,0.5880730495000002,0.6468803544999999,0.07996150917000011,0.07996150917000011,0.11492806242999985,0.12642086869000008,0.06321043432999987
sc2015,y2030,2030-01-02T15:00:00+01:00,0.0,0.0,1.6400000000000001,0.431156808610578,0.0,0.0,0.5035991218994228,0.0,0.0,0.0,0.0,0.3773464084,0.38549057550000004,0.0,0.0,1.0,1.0,0.0,0.0,0.48817741740000015,0.5369951591999998,0.48817741740000015,0.5369951591999998,0.48817741740000015,0.5369951591999998,0.08070661158000011,0.08070661158000011,0.11599899250999986,0.1275988917000001,0.06379944587999986
sc2015,y2030,2030-01-02T17:00:00+01:00,0.0,0.0,1.6400000000000001,0.431156808610578,0.0,0.0,0.5035991218994228,0.0,0.0,0.0,0.0,0.40224091549999996,0.4109223741,0.0,0.0,1.0,1.0,0.13647543465,1.6,0.15437688900000013,0.1698145780199999,0.15437688900000013,0.1698145780199999,0.15437688900000013,0.1698145780199999,0.10026194525000011,0.10026194525000011,0.14410572319999987,0.15851629545000007,0.07925814774999984
sc2015,y2030,2030-01-02T19:00:00+01:00,0.0,0.0,1.6400000000000001,0.431156808610578,0.0,0.0,0.5035991218994228,0.0,0.06320246824294351,0.0,0.0,0.41196732399999997,0.4208587051,0.0,0.7599999999999999,1.0,1.0,1.5829499848970034,1.5034064656370516,0.0002044729620001226,0.0002249202589999083,0.0002044729620001226,0.0002249202589999083,0.0002044729620001226,0.0002249202589999083,0.1065881052600001,0.1065881052600001,0.15319826428999986,0.16851809074000004,0.08425904535999987
sc2015,y2030,2030-01-02T21:00:00+01:00,0.0,0.0,1.6400000000000001,0.431156808610578,0.0,0.0,0.5035991218994228,0.0,0.21550671515911257,0.0,0.0,0.41719866199999994,0.4262029496,0.021330176960884906,0.76,1.0,1.0,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.10175695722000011,0.10175695722000011,0.14625449239999985,0.16087994161000008,0.08043997081999985
sc2015,y2030,2030-01-02T23:00:00+01:00,0.0,0.0,1.6400000000000001,0.431156808610578,0.0,0.0,0.5035991218994228,0.0,0.0,0.0,0.0,0.4129820422,0.4218953238,0.0,0.23955171293301258,1.0,1.0,1.5218030375512683,1.5846383011157188,0.0,0.0,0.0,0.0,0.0,0.0,0.11182305079000009,0.11182305079000009,0.16072241129999984,0.17679465240000006,0.08839732620999985
sc2015,y2030,2030-01-03T01:00:00+01:00,0.0,0.0,1.6400000000000001,0.431156808610578,0.0,0.0,0.5035991218994228,0.0,0.0,0.0,0.0,0.37837464789999997,0.38654100720000006,0.0,0.0,1.0,1.0,0.26284316822999987,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.11003961201000007,0.11003961201000007,0.15815908845999985,0.17397499735000008,0.08698749864999986
sc2015,y2030,2030-01-03T03:00:00+01:00,0.0,0.0,1.6400000000000001,0.431156808610578,0.0,0.0,0.5035991218994228,0.0,0.0,0.0,0.0,0.3759307746,0.3840443885,0.0,0.0,1.0,1.0,0.0,0.6058642041899993,0.0,0.0,0.0,0.0,0.0,0.0,0.13190716677000006,0.13190716677000006,0.18958915678999988,0.20854807250000007,0.10427403622999987
sc2015,y2030,2030-01-03T05:00:00+01:00,0.0,0.0,1.6400000000000001,0.431156808610578,0.0,0.0,0.5035991218994228,0.0,0.0,0.0,0.0,0.3748309858999999,0.38292086329999997,0.20632782811,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15480344358000003,0.15480344358000003,0.22249779939999986,0.24474757930000007,0.12237378965999984
sc2015,y2030,2030-01-03T07:00:00+01:00,0.0,0.0,1.6400000000000001,0.431156808610578,0.0,0.0,0.5035991218994228,0.0,0.0,0.0,0.0,0.38005654929999994,0.3882592087000001,0.0,0.0,1.0,1.0,0.4799123726869987,0.0,0.0002177350050001226,0.00023950850599990827,0.0002177350050001226,0.00023950850599990827,0.0002177350050001226,0.00023950850599990827,0.18035324648000003,0.18035324648000003,0.2592203346999999,0.28514236810000004,0.14257118406999983
sc2015,y2030,2030-01-03T09:00:00+01:00,0.0,0.0,1.6400000000000001,0.431156808610578,0.0,0.0,0.5035991218994228,0.0,0.0,0.0,0.0,0.38688985909999984,0.39524,0.0,0.0,1.0,1.0,0.0,0.8443695159459996,0.08798612130300013,0.09678473343499991,0.08798612130300013,0.09678473343499991,0.08798612130300013,0.09678473343499991,0.19457268523000004,0.19457268523000004,0.2796578246999999,0.30762360720000004,0.15381180358999985
sc2015,y2030,2030-01-03T11:00:00+01:00,0.0,0.0,1.079474659925883,0.28582460920183184,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0,0.3827528872999998,0.39101374099999997,0.0,0.0,1.0,1.0,0.41144036925572935,0.0,0.48431974690000007,0.5327517216,0.48431974690000007,0.5327517216,0.48431974690000007,0.5327517216,0.19058758896000005,0.19058758896000005,0.2739300764999999,0.30132308420000004,0.15066154209999982
sc2015,y2030,2030-01-03T13:00:00+01:00,0.0,0.0,0.830207659649207,0.27439162483375845,0.0,0.0,0.10032870502109528,0.0,0.0,0.0,0.0,0.3776911971999998,0.38584280579999997,0.0,0.0,1.0,1.0,0.0,0.0,0.6101277249000001,0.6711404975,0.6101277249000001,0.6711404975,0.6101277249000001,0.6711404975,0.17495485920000006,0.17495485920000006,0.2514612739999999,0.27660740140000006,0.13830370070999987
sc2015,y2030,2030-01-03T15:00:00+01:00,0.0,0.0,0.8161708913780545,0.1076726629094495,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0,0.37262746479999975,0.38066978419999997,0.0,0.0,1.0,1.0,0.0,0.0,0.5366889741,0.5903578714,0.5366889741,0.5903578714,0.5366889741,0.5903578714,0.20062483979000006,0.20062483979000006,0.28835654009999984,0.317192194,0.15859609699999988
sc2015,y2030,2030-01-03T17:00:00+01:00,0.0,0.0,1.079474659925883,0.27439162483375845,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0,0.37017239429999976,0.3781617265999999,0.0,0.0,1.0,1.0,1.0416840455038028,0.0,0.19083463600000003,0.20991809957000002,0.19083463600000003,0.20991809957000002,0.19083463600000003,0.20991809957000002,0.23600038070000007,0.23600038070000007,0.33920153279999987,0.37312168609999996,0.18656084302999984
sc2015,y2030,2030-01-03T19:00:00+01:00,0.0,0.0,1.079474659925883,0.27439162483375845,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0,0.3738862675999999,0.3819557553999999,0.09854547508897826,0.4278664827425509,1.0,1.0,1.253686275026275,1.6,0.00022278249600002353,0.00024506074600001704,0.00022278249600002353,0.00024506074600001704,0.00022278249600002353,0.00024506074600001704,0.2819659903,0.2819659903,0.40526755039999984,0.44579430540000003,0.22289715269999988
sc2015,y2030,2030-01-03T21:00:00+01:00,0.0,0.0,1.079474659925883,0.27439162483375845,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0,0.37675922539999995,0.38489071939999986,1.26,0.7522580554128153,1.0,1.0,1.538333536755897,0.2285919825550926,0.0,0.0,0.0,0.0,0.0,0.0,0.2962527287,0.2962527287,0.4258017693999999,0.46838194619999995,0.2341909730999998
sc2015,y2030,2030-01-03T23:00:00+01:00,0.0,0.0,1.079474659925883,0.27439162483375845,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0,0.37402894369999995,0.38210151069999987,0.20961405552967483,0.2526251236080701,1.0,1.0,1.061830964786059,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.29532495589999996,0.29532495589999996,0.4244682889999999,0.46691511779999995,0.23345755899999981
sc2015,y2030,2030-01-04T01:00:00+01:00,0.0,0.0,1.079474659925883,0.27439162483375845,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0,0.3564010563999999,0.3640931654999999,1.26,0.0,1.0,1.0,0.4224219785638055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29473848830000005,0.29473848830000005,0.4236253635999999,0.4659878999999999,0.23299394999999978
sc2015,y2030,2030-01-04T03:00:00+01:00,0.0,0.0,1.079474659925883,0.27439162483375845,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0,0.35845739439999985,0.3661938848999998,0.0,0.0,1.0,1.0,0.0,0.5566924495238049,0.0,0.0,0.0,0.0,0.0,0.0,0.29289255700000005,0.29289255700000005,0.4209722206000001,0.4630694425999998,0.23153472129999975
sc2015,y2030,2030-01-04T05:00:00+01:00,0.0,0.0,1.079474659925883,0.27439162483375845,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0,0.3598100703999999,0.3675757553999998,0.1778664660238058,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2997186568000001,0.2997186568000001,0.43078332140000003,0.47386165349999976,0.23693082679999974
sc2015,y2030,2030-01-04T07:00:00+01:00,0.0,0.0,1.079474659925883,0.27439162483375845,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0,0.36148063379999995,0.36928237409999987,0.0,0.0,1.0,1.0,0.0,0.4321475467208058,0.00021417206700002353,0.0002355892740000171,0.00021417206700002353,0.0002355892740000171,0.00021417206700002353,0.0002355892740000171,0.2967142116000001,0.2967142116000001,0.42646505529999995,0.46911156079999977,0.23455578039999977
sc2015,y2030,2030-01-04T09:00:00+01:00,0.0,0.0,1.079474659925883,0.27439162483375845,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0,0.3657966196999999,0.3736915107999999,0.0,0.0,1.0,1.0,0.0,0.5718779340358052,0.08326325112200005,0.09158957623400002,0.08326325112200005,0.09158957623400002,0.08326325112200005,0.09158957623400002,0.2818410055,0.2818410055,0.40508791060000005,0.4455967016999998,0.2227983507999998
sc2015,y2030,2030-01-04T11:00:00+01:00,0.0,0.0,0.7988197547261793,0.2634159598404081,0.0,0.0,0.10032870502109528,0.0,0.0,0.0,0.0,0.36679499999999987,0.37471143879999996,0.0,0.0,1.0,1.0,0.0,0.0,0.4676703429000001,0.5144373770999999,0.4676703429000001,0.5144373770999999,0.4676703429000001,0.5144373770999999,0.2437590604,0.2437590604,0.35035302340000013,0.38538832569999976,0.19269416283999977
sc2015,y2030,2030-01-04T13:00:00+01:00,0.0,0.0,0.9528757337735159,0.10336575639307154,0.0,0.0,0.10032870502109528,0.0,0.0,0.0,0.0,0.36306190139999983,0.37089776979999994,0.0,0.0,1.0,1.0,0.0,0.0,0.6006239880000002,0.6606863867999999,0.6006239880000002,0.6606863867999999,0.6006239880000002,0.6606863867999999,0.2190697304,0.2190697304,0.31486723950000006,0.3463539634999998,0.1731769817299998
sc2015,y2030,2030-01-04T15:00:00+01:00,0.0,0.0,0.7370028996972924,0.15163020687383344,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0,0.35984366199999984,0.36761007189999995,0.0,0.0,1.0,1.0,0.0,0.0,0.5296793917000002,0.5826473309,0.5296793917000002,0.5826473309,0.5296793917000002,0.5826473309,0.20381195559999998,0.20381195559999998,0.2929373568000001,0.3222310924999998,0.1611155462399998
sc2015,y2030,2030-01-04T17:00:00+01:00,0.0,0.0,1.5972956330768775,0.3538268662500124,0.0,0.0,0.5141846132331134,0.0,0.0,0.0,0.0,0.3608857745999999,0.36867467620000005,0.0,0.0,1.0,1.0,0.0,0.0,0.1905748386100002,0.20963232244999996,0.1905748386100002,0.20963232244999996,0.1905748386100002,0.20963232244999996,0.18904450587,0.18904450587,0.27171221510000015,0.2988834364999998,0.1494417182799998
sc2015,y2030,2030-01-04T19:00:00+01:00,0.0,0.0,1.6400000000000001,0.7223965185937753,0.0,0.0,1.0283692264662267,0.0,0.0,0.0,0.0,0.3738307747,0.3818990648,0.0,0.0,1.0,1.0,0.9694833667190501,0.5129792784249505,0.0002553437770002123,0.00028087815499996255,0.0002553437770002123,0.00028087815499996255,0.0002553437770002123,0.00028087815499996255,0.2144164456,0.2144164456,0.3081791089000001,0.33899701979999974,0.16949850991999976
sc2015,y2030,2030-01-04T21:00:00+01:00,0.0,0.0,1.6400000000000001,0.7223965185937753,0.0,0.0,1.0283692264662267,0.0,0.0,0.0,0.0,0.3772135212000001,0.3853548202,0.5506044845565317,0.0,1.0,1.0,0.10741739682347085,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.19576965617000003,0.19576965617000003,0.2813782221000001,0.3095160441999998,0.15475802213999978
sc2015,y2030,2030-01-04T23:00:00+01:00,0.0,0.0,1.6400000000000001,0.7223965185937753,0.0,0.0,1.0283692264662267,0.0,0.0,0.0,0.0,0.37778514080000014,0.385938777,1.26,0.0,1.0,1.0,0.5868804902691434,0.25650499053085796,0.0,0.0,0.0,0.0,0.0,0.0,0.13902169320000002,0.13902169320000002,0.1998148109600001,0.21979629211999976,0.10989814603999977
sc2015,y2030,2030-01-05T01:00:00+01:00,0.0,0.0,1.6400000000000001,0.7223965185937753,0.0,0.0,1.0283692264662267,0.0,0.0,0.0,0.0,0.36372260570000026,0.3715727338,0.0,0.0,1.0,1.0,0.8821455097200006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08138922158,0.08138922158,0.11698010253000009,0.12867811277999974,0.06433905638999976
sc2015,y2030,2030-01-05T03:00:00+01:00,0.0,0.0,1.6400000000000001,0.7223965185937753,0.0,0.0,1.0283692264662267,0.0,0.0,0.0,0.0,0.3601491549000004,0.36792215829999997,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06658331513000001,0.06658331513000001,0.09569968700000009,0.10526965568999974,0.05263482784999976
sc2015,y2030,2030-01-05T05:00:00+01:00,0.0,0.0,1.6400000000000001,0.5891205915737776,0.0,0.0,1.0283692264662267,0.0,0.0,0.0,0.0,0.36137647890000035,0.3691759711999999,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06115608513000001,0.06115608513000001,0.08789917102000012,0.09668908809999974,0.04834454405999976
sc2015,y2030,2030-01-05T07:00:00+01:00,0.0,0.0,1.6400000000000001,0.7223965185937753,0.0,0.0,1.0283692264662267,0.0,0.0,0.0,0.0,0.37337746480000034,0.3814359711999999,0.0,0.0,1.0,1.0,0.7185227208519989,0.0,0.00021120295500021228,0.00023232325099996248,0.00021120295500021228,0.00023232325099996248,0.00021120295500021228,0.00023232325099996248,0.07387570477000002,0.07387570477000002,0.1061809825500001,0.11679908079999975,0.05839954039999976
sc2015,y2030,2030-01-05T09:00:00+01:00,0.0,0.0,1.6400000000000001,0.7223965185937753,0.0,0.0,1.0283692264662267,0.0,0.0,0.0,0.0,0.4081728169000003,0.4169823021999999,0.0,0.0,1.0,1.0,0.19531031290799833,1.6,0.07217479911200021,0.07939227903199997,0.07217479911200021,0.07939227903199997,0.07217479911200021,0.07939227903199997,0.09155145739000002,0.09155145739000002,0.13158620591000011,0.14474482651999976,0.07237241324999977
sc2015,y2030,2030-01-05T11:00:00+01:00,0.0,0.0,1.6400000000000001,0.7223965185937753,0.0,0.0,1.0283692264662267,0.0,0.0,0.0,0.0,0.4100258451000003,0.4188753236999999,0.0,0.0,1.0,1.0,0.0,0.5351235713899993,0.4087762903000002,0.44965391939999994,0.4087762903000002,0.44965391939999994,0.4087762903000002,0.44965391939999994,0.08186031864000001,0.08186031864000001,0.11765720665000011,0.12942292733999977,0.06471146365999975
sc2015,y2030,2030-01-05T13:00:00+01:00,0.0,0.0,1.6400000000000001,0.28347205160008904,0.0,0.0,0.7864999092699113,0.0,0.0,0.0,0.0,0.40503507040000025,0.4137768345999999,0.0,0.0,1.0,1.0,0.0,0.0,0.5367043146000002,0.5903747461,0.5367043146000002,0.5903747461,0.5367043146000002,0.5903747461,0.07327962284,0.07327962284,0.10532423857000012,0.11585666240999976,0.05792833120999974
sc2015,y2030,2030-01-05T15:00:00+01:00,0.0,0.0,1.6400000000000001,0.28347205160008904,0.0,0.0,0.5346612765499107,0.0,0.0,0.0,0.0,0.40374640840000015,0.41246035979999995,0.0,0.0,1.0,1.0,0.0,0.0,0.4876681153000002,0.5364349267,0.4876681153000002,0.5364349267,0.4876681153000002,0.5364349267,0.07750507469999998,0.07750507469999998,0.1113974480900001,0.12253719286999976,0.06126859644999974
sc2015,y2030,2030-01-05T17:00:00+01:00,0.0,0.0,1.6400000000000001,0.7223965185937753,0.0,0.0,1.0283692264662267,0.0,0.0,0.0,0.0,0.4077166902000001,0.41651633090000006,0.5912828143500629,0.0,1.0,1.0,0.08145041639993433,0.0,0.17707843543000018,0.19478627899000006,0.17707843543000018,0.19478627899000006,0.17707843543000018,0.19478627899000006,0.08008168697999998,0.08008168697999998,0.1151007930600001,0.12661087238999977,0.06330543617999974
sc2015,y2030,2030-01-05T19:00:00+01:00,0.0,0.0,1.6400000000000001,0.7223965185937753,0.0,0.0,1.0283692264662267,0.0,0.0,0.0,0.0,0.4154359859000002,0.4244022302000001,0.5033360745045019,0.0,1.0,1.0,0.36185131124549796,1.6,0.00020457193400016255,0.00022502912600008002,0.00020457193400016255,0.00022502912600008002,0.00020457193400016255,0.00022502912600008002,0.09776224672999995,0.09776224672999995,0.1405129257400001,0.15456421830999978,0.07728210915999972
sc2015,y2030,2030-01-05T21:00:00+01:00,0.0,0.0,1.6400000000000001,0.7223965185937753,0.0,0.0,1.0283692264662267,0.0,0.0,0.0,0.0,0.41522640840000014,0.4241881295000001,1.26,0.09970583885856654,1.0,1.0,0.4194307138191876,0.8203691860122451,0.0,0.0,0.0,0.0,0.0,0.0,0.10195885592999997,0.10195885592999997,0.14654467988000008,0.16119914785999978,0.08059957392999972
sc2015,y2030,2030-01-05T23:00:00+01:00,0.0,0.0,1.6400000000000001,0.7223965185937753,0.0,0.0,1.0283692264662267,0.0,0.0,0.0,0.0,0.4108991549000002,0.41976748200000014,0.0,0.0,1.0,1.0,0.41377549306999845,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.11231337627999996,0.11231337627999996,0.1614271522700001,0.17756986751999976,0.08878493373999971
sc2015,y2030,2030-01-06T01:00:00+01:00,0.0,0.0,1.6400000000000001,0.7223965185937753,0.0,0.0,1.0283692264662267,0.0,0.0,0.0,0.0,0.3751419718000002,0.3832385612000002,0.0,0.0,1.0,1.0,0.0,0.6063034174799978,0.0,0.0,0.0,0.0,0.0,0.0,0.14440085220999999,0.14440085220999999,0.2075462347000001,0.2283008581999998,0.11415042909999973
sc2015,y2030,2030-01-06T03:00:00+01:00,0.0,0.0,1.6400000000000001,0.28347205160008904,0.0,0.0,0.837824224239912,0.0,0.0,0.0,0.0,0.3668454929000002,0.37476302160000025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669846667,0.1669846667,0.24000577770000014,0.2640063554999998,0.13200317771999973
sc2015,y2030,2030-01-06T05:00:00+01:00,0.0,0.0,1.6046728803655304,0.28347205160008904,0.0,0.0,0.40131482008438113,0.0,0.0,0.0,0.0,0.3656969014000001,0.37358964020000024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18682361990000002,0.18682361990000002,0.2685201526000002,0.29537216799999977,0.1476860839699997
