InitialNode,,,Almeria,Almeria,Barcelona,Barcelona,Bilbao,Bilbao,Bilbao,Caceres,Caceres,Caceres,Caceres,Caceres,Caceres,Caceres,Cadiz,Cadiz,Cartagena,Cartagena,Lugo,Lugo,Madrid,Madrid,Sevilla,Sevilla,Valencia,Valencia,Valencia
sc2015,y2030,2030-01-25T07:00:00+01:00,-58.314727634016904,-12.747525739482846,42.52000255021643,-53.582297082643,-139.90108363242803,-286.9955945175727,0,92.08514119830086,0,219.39219636581996,219.39219636581996,0,65.03169783855672,0,87.16449243365909,-106.77488474867613,-297.24939882048295,0,126.02838102750013,126.02838102750013,-72.14251562598434,0,-78.78493106187695,0,129.02939165793669,129.02939165793669,0
sc2015,y2030,2030-01-25T09:00:00+01:00,-24.13353522026401,4.010254242764244,32.134843453788086,-93.0531242522637,-150.02667484847703,-311.5898283015236,0,72.03140667640129,0,179.53040518105811,179.53040518105811,0,62.80892760098,0,161.94570075441206,-106.77488474867613,-241.2399979812359,0,123.80925981750013,123.80925981750013,-24.593277534456725,0,-67.50815774464769,0,155.00018912124992,155.00018912124992,0
sc2015,y2030,2030-01-25T11:00:00+01:00,168.04169569291295,5.053785867087379,16.86026722084366,-211.3543294895818,-173.12621651873977,-342.22573668126086,0,-134.561862393133,0,-68.44504924564798,-68.44504924564798,0,-100.33202356557003,0,300.18859059423687,106.77488474867613,-53.627961732912844,0,105.85576753000025,105.85576753000025,91.27957020683452,0,-72.18309474838303,0,259.0936154637524,259.0936154637524,0
sc2015,y2030,2030-01-25T13:00:00+01:00,203.7019794529098,34.2470379920905,10.22937839963356,-266.8876963743698,-215.90766562473775,-289.37853442526284,0,-58.126362879649676,0,-63.91287157034947,-63.91287157034947,0,92.62363712035032,0,392.4110161042337,106.77488474867613,51.76929379209039,0,96.8736494725002,96.8736494725002,402.0,0,-5.665970037705748,0,308.85082588386,308.85082588386,0
sc2015,y2030,2030-01-25T15:00:00+01:00,180.35025480057686,32.94577319442338,2.251884486820954,-256.2704987550833,-207.18390376826383,-287.4950962817368,0,11.094834011708965,0,17.988163680775994,17.988163680776047,0,161.84483401170903,0,335.4129722519007,106.77488474867613,28.476554044423285,0,91.93016067250015,91.93016067250015,402.0,0,-3.2187876378710345,0,284.02554169466964,284.02554169466964,0
sc2015,y2030,2030-01-25T17:00:00+01:00,31.300141923283455,31.0220543417169,-4.2198813947732505,-163.31823872687136,-142.72940502164604,-324.51345437835454,0,66.00953421822365,0,122.21128352857546,122.21128352857546,0,96.43233540962292,0,212.64463029480362,-82.58048495652027,-126.25757844328317,0,89.08491316250017,89.08491316250017,81.12746984373132,0,-30.4339507645659,0,171.6401450474224,171.6401450474224,0
sc2015,y2030,2030-01-25T19:00:00+01:00,-149.86107269601646,59.270799841016796,31.666154804779744,-5.509903616684964,-171.88303384552498,-382.17104745447574,0,333.25640466228214,0,399.265617178588,399.265617178588,0,314.69086068151654,0,-39.01774098993555,-106.77488474867613,-308.1713062699833,0,89.64417577750017,89.64417577750017,-49.50811728204124,0,8.094254358563923,0,58.47352597616562,58.47352597616562,0
sc2015,y2030,2030-01-25T21:00:00+01:00,-162.0507085175682,58.72108324206854,160.89006152246264,157.31918416818502,-287.62857653612537,-332.4130109638753,0,274.1671486106443,0,366.0574410461321,366.0574410461321,0,265.93177565698,0,76.76993805594579,-106.77488474867613,-354.62827180043166,0,88.45839860000015,88.45839860000015,-21.960994543104906,0,-21.261277475966235,0,94.40630671262635,94.40630671262635,0
sc2015,y2030,2030-01-25T23:00:00+01:00,-141.02762526671486,44.03532579671515,173.57295038674735,165.57577636372923,-288.6395197262966,-293.314277173704,0,219.77488137462487,0,321.59208661162717,321.59208661162717,0,217.86639244800998,0,104.57686384929887,-106.77488474867613,-343.9338720532853,0,82.33422384000016,82.33422384000016,-5.089303804306278,0,-37.959944226123255,0,106.38169368022155,106.38169368022155,0
sc2015,y2030,2030-01-26T01:00:00+01:00,-69.98805001250169,-9.426890117498033,226.3009197207948,197.74593500945315,-301.8616075465252,-174.62803315347543,0,25.736576417350165,0,168.79338716339532,168.79338716339532,0,36.28431887174788,0,205.84206625308,-89.383048998244,-327.0866505674984,0,79.77691626000016,79.77691626000016,28.127313211727234,0,-101.85878916837355,0,158.52628187097696,158.52628187097696,0
sc2015,y2030,2030-01-26T03:00:00+01:00,-4.617750843930124,-66.23551531106963,208.05157108065032,179.31556718924702,-272.9902888605134,-152.12930803948728,0,6.704969147209305,0,168.58181824179874,168.58181824179874,0,14.42486206919419,0,-67.06760861301814,106.77488474867613,-349.64857986107,0,76.42165504750021,76.42165504750021,20.586381125292707,0,-119.10195033074477,0,148.45901298908802,148.45901298908802,0
sc2015,y2030,2030-01-26T05:00:00+01:00,-3.8539230318692663,-66.99682281313052,210.9367486705992,183.68685597944832,-275.39124891036266,-149.71322618963794,0,5.937405755723435,0,168.96011772669783,168.96011772669783,0,14.440867090881992,0,-68.8246443509572,106.77488474867613,-350.3998062131308,0,75.15744285250014,75.15744285250014,22.675896893755652,0,-120.0847450488854,0,148.4564912581583,148.4564912581583,0
sc2015,y2030,2030-01-26T07:00:00+01:00,-57.38306790053793,-31.259262021961774,189.40381510698333,200.23023858818655,-244.66754188160334,-287.73631751839724,0,8.056850832951435,0,201.85737804254111,201.85737804254111,0,-89.23956006803252,0,-32.02838302487609,106.77488474867613,-386.09435696496183,0,66.54631646750015,66.54631646750015,-259.4570957359572,0,-142.58493149861772,0,94.69824531511206,94.69824531511206,0
sc2015,y2030,2030-01-26T09:00:00+01:00,-153.39928721756323,100.9497935785636,112.7868357250682,99.00703561309032,-278.47218498861446,-388.50180251138624,0,352.7294194393319,0,394.4007671292864,394.4007671292864,0,372.191471258983,0,66.90887382045096,-106.77488474867613,-279.11540999943645,0,58.64904675000015,58.64904675000015,51.898804852403,0,29.51204219134779,0,78.5142514678267,78.5142514678267,0
sc2015,y2030,2030-01-26T11:00:00+01:00,62.13143392920245,82.67023607079793,114.28859944285308,-3.4955045698341625,-289.5378076037546,-386.0048892962461,0,36.18253089897699,0,82.75662341810785,82.75662341810785,0,73.12332331480847,0,316.0288587239323,20.80374347260833,-84.56023042920202,0,32.101565100000116,32.101565100000116,98.50877977555072,0,-28.395177717244035,0,193.11370095048153,193.11370095048153,0
sc2015,y2030,2030-01-26T13:00:00+01:00,107.98240228472832,89.82911691527195,112.65595317971189,-40.3802822611688,-317.1206312082302,-329.75743444177044,0,51.18452127325768,0,29.881814460581968,29.881814460581968,0,173.42582790557935,0,307.1273900092778,106.77488474867613,-5.235943684728072,0,19.14718310000013,19.14718310000013,325.9768176861909,0,24.599357279117605,0,230.75235617705115,230.75235617705115,0
sc2015,y2030,2030-01-26T15:00:00+01:00,85.64630449168642,70.13659905831382,129.78963430008494,-2.112215259382544,-313.68271783607116,-301.74987911392935,0,45.681272691404764,0,48.47184708961516,48.47184708961522,0,152.230834129366,0,261.68919146623614,106.77488474867613,-55.961295541686106,0,25.696251500000102,25.696251500000155,284.1321638345632,0,5.75807719414162,0,217.2743172494652,217.2743172494652,0
sc2015,y2030,2030-01-26T17:00:00+01:00,-79.92147140744954,94.33058029244978,112.15207523290982,65.95872364754985,-276.02680129631335,-335.2480894036872,0,246.17554755954484,0,276.2398258047846,276.2398258047846,0,297.5865039308869,0,171.02907350356477,-106.77488474867613,-185.2689303625501,0,28.378983650000134,28.378983650000134,137.09588365691272,0,19.86805859945795,0,113.6095206149993,113.6095206149993,0
sc2015,y2030,2030-01-26T19:00:00+01:00,-163.15311399599975,51.31256734749995,183.67333047938217,256.3841628424953,-281.3544125000006,-402.0,0,245.24716259624157,0,402.0,402.0,0,143.21895469289092,0,-63.3798824274856,-106.77488474867613,-402.0,0,33.64022847500014,33.64022847500014,-272.07522107560186,0,-74.402594197722,0,23.788775497497305,23.788775497497305,0
sc2015,y2030,2030-01-26T21:00:00+01:00,-189.9040999274998,71.52913506450004,192.60519375705186,266.50139666972086,-308.3103594000006,-402.0,0,297.6754620447449,0,402.0,402.0,0,225.49964264087873,0,-95.00794012598568,-106.77488474867613,-402.0,0,39.06364760000014,39.06364760000014,-192.4688517436431,0,-26.46814898766181,0,27.516449552609956,27.516449552609956,0
sc2015,y2030,2030-01-26T23:00:00+01:00,-165.1230155549942,61.7094212899944,114.34698755962036,149.74489717686257,-225.8142456402906,-394.66732000971007,0,277.02292908381355,0,402.0,402.0,0,202.64014652355132,0,-18.68042008898024,-106.77488474867613,-351.9449557600059,0,42.38521921750016,42.38521921750016,-198.35408682736568,0,-45.350464837656254,0,25.603716858427717,25.603716858427717,0
sc2015,y2030,2030-01-27T01:00:00+01:00,-115.2656221458469,30.46427633084714,174.19234975513965,169.43007508487972,-276.43277853675426,-232.37529651324655,0,173.8546003582323,0,274.9868014683462,274.9868014683462,0,190.69402219096332,0,105.08757047016715,-106.77488474867613,-308.741106969153,0,51.422145142500206,51.422145142500206,44.90512488728293,0,-45.32313219181633,0,103.19193465786269,103.19193465786269,0
sc2015,y2030,2030-01-27T03:00:00+01:00,-72.13144608636645,-3.553671670633307,212.63073411060108,192.62153277364703,-289.7372826925255,-164.44883925747538,0,44.23530838561079,0,178.14985577885966,178.14985577885966,0,64.02347871170494,0,188.45023050264786,-106.77488474867613,-306.33059344763325,0,57.87398577250019,57.87398577250019,52.7684542029177,0,-91.89618234030877,0,141.48985189950636,141.48985189950636,0
sc2015,y2030,2030-01-27T05:00:00+01:00,-64.48583867592872,-11.092031618571085,223.16137379494916,198.70601675618548,-296.6826494756392,-156.86266002436173,0,19.915830332124685,0,161.23033418949106,161.23033418949106,0,38.74432253728016,0,200.16264018486686,-95.06247506645715,-313.441255191571,0,65.6031436950002,65.6031436950002,50.209312547081275,0,-101.56234623710797,0,152.27631952080668,152.27631952080668,0
sc2015,y2030,2030-01-27T07:00:00+01:00,-102.75011295307456,11.424860532074755,168.79704743361103,174.81964902769022,-272.2493891154721,-276.2469577845288,0,187.96065990819534,0,290.5953448345624,290.5953448345624,0,178.01653477268064,0,-92.16505650141238,106.77488474867613,-354.13948478492523,0,63.185086817500235,63.185086817500235,-26.517667028038762,0,-44.02108138961075,0,88.36111868788204,88.36111868788204,0
sc2015,y2030,2030-01-27T09:00:00+01:00,-135.0336153621185,70.6773358931187,116.62862048238931,127.14789551523053,-270.4965188000008,-402.0,0,348.46489996149097,0,402.0,402.0,0,339.49610655003494,0,-153.9541776934564,106.77488474867613,-325.15455555688135,0,53.23270282500025,53.23270282500025,-23.916782430549567,0,19.967908536220268,0,54.09814195417406,54.09814195417406,0
sc2015,y2030,2030-01-27T11:00:00+01:00,4.171444008858827,103.85774444114149,88.0178727981612,-27.770019826582505,-279.2755125500007,-402.0,0,144.4909632711101,0,156.89730721363094,156.89730721363094,0,197.44892911009438,0,285.11528168876043,-10.109833562563509,-106.59331260885862,0,51.300543675000256,51.300543675000256,141.22124223729128,0,15.553738203460565,0,176.15306100727912,176.15306100727912,0
sc2015,y2030,2030-01-27T13:00:00+01:00,73.69958834974766,102.35336430025266,54.832021984831336,-126.92290311388166,-264.354843614404,-386.44014078559684,0,61.55990407968026,0,33.26384970360435,33.26384970360435,0,154.98073501311194,0,367.506249982858,72.28113473153414,-18.539296749747415,0,61.991046900000235,61.991046900000235,249.1222158224846,0,31.573052521601586,0,229.637461693185,229.637461693185,0
sc2015,y2030,2030-01-27T15:00:00+01:00,135.23162639939602,24.144639300604176,136.64107321731998,-30.39988565277829,-311.99820711705206,-309.25983668294856,0,-1.75456092728693,0,104.46981102816422,104.46981102816422,0,85.72892427095935,0,334.4784780595625,39.25336280823855,-100.81618944939575,0,80.01909062500023,80.01909062500023,233.28929386199005,0,-79.21031532587003,0,259.56165244891247,259.56165244891247,0
sc2015,y2030,2030-01-27T17:00:00+01:00,-23.311268760238868,50.48878986023914,155.1052385209747,63.378939949957804,-302.24970030064713,-310.80228729935345,0,80.1103686639535,0,152.61393373924258,152.61393373924258,0,119.85438244633528,0,267.872564515365,-27.352550735958935,-215.92439746476077,0,86.7683028500002,86.7683028500002,105.98403675301805,0,-40.126585142108425,0,187.57233573009802,187.57233573009802,0
sc2015,y2030,2030-01-27T19:00:00+01:00,-157.6672940639996,47.09477107849985,157.6854494256158,183.1479836865423,-275.51378440000065,-402.0,0,265.12143198539417,0,402.0,402.0,0,196.46211178671902,0,-37.770323985164275,-34.375202542690495,-402.0,0,83.58252085000018,83.58252085000018,-183.0915205298006,0,-56.23183361335388,0,60.84841845402062,60.84841845402067,0
sc2015,y2030,2030-01-27T21:00:00+01:00,-188.87359106449952,70.70490016249975,177.17709250642022,210.28723453804477,-307.07449690000044,-402.0,0,302.304799749385,0,402.0,402.0,0,253.63487577625222,0,-15.36553406367841,-106.77488474867613,-402.0,0,83.3632283750002,83.3632283750002,-129.78646392835392,0,-22.235611657705213,0,63.4478966877719,63.447896687771845,0
sc2015,y2030,2030-01-27T23:00:00+01:00,-166.4393367094726,63.046103409472806,136.016077512362,126.78753300399303,-269.34421290522494,-351.01518714477544,0,283.8970253989845,0,372.1723822925674,372.1723822925674,0,274.36803307965477,0,69.27483570384813,-106.77488474867613,-350.5268298905273,0,92.29322740000023,92.29322740000023,-25.410646184879482,0,-16.90791790969276,0,86.60276415673218,86.60276415673218,0
sc2015,y2030,2030-01-28T01:00:00+01:00,-99.13089443223544,12.96075536723562,187.3110223378398,154.60554755352484,-280.9639320802152,-236.05690231978528,0,93.86915863546807,0,221.22457600469414,221.22457600469414,0,94.06944824891816,0,188.72595549186656,-106.4991597594574,-331.71980088276456,0,92.66778724250018,92.66778724250018,0.5341056358669771,0,-78.51502570820202,0,141.13406311037934,141.13406311037934,0
sc2015,y2030,2030-01-28T03:00:00+01:00,-45.63051223566467,-31.11654139433512,203.05432627361796,170.5195265178655,-279.7324853538695,-180.74983654613098,0,19.83965541748045,0,149.22273056088596,149.22273056088596,0,28.220776160748695,0,39.296971880303786,106.77488474867613,-338.10475594433524,0,83.7054984600002,83.7054984600002,22.349655315382023,0,-92.71205774924745,0,149.80299576176438,149.80299576176438,0
sc2015,y2030,2030-01-28T05:00:00+01:00,-78.56442585726975,2.578259732269994,186.3676555624505,155.28555611556038,-269.19523134356893,-186.7217655564315,0,58.66625043084356,0,183.10834575550882,183.10834575550882,0,73.31326417191292,0,189.26297942934934,-105.96213582197456,-301.36640481773014,0,67.6456175125002,67.6456175125002,39.058703309518215,0,-82.38562788160675,0,138.82785252391437,138.82785252391437,0
sc2015,y2030,2030-01-28T07:00:00+01:00,-131.4366973730904,39.804370647590574,119.5161720948117,127.16156199575657,-216.29836228101172,-334.0478533689887,0,187.39840756206817,0,315.3389238016848,315.3389238016848,0,128.4750062845631,0,55.15949446773072,-106.77488474867613,-326.9918596249092,0,50.18031762500019,50.18031762500019,-157.12907007334664,0,-62.916085053075,0,58.865701599173036,58.865701599173036,0
sc2015,y2030,2030-01-28T09:00:00+01:00,-123.6409730931377,64.99156900063785,121.16301837053678,142.04464766675017,-267.80655315000035,-402.0,0,334.54676304719646,0,402.0,402.0,0,313.61261752568294,0,-175.07617262016876,106.77488474867613,-323.26260944236185,0,38.7134526250002,38.7134526250002,-55.82438805736933,0,7.24275478600811,0,45.31491579069352,45.31491579069352,0
sc2015,y2030,2030-01-28T11:00:00+01:00,11.219919175341209,114.46607897465898,71.70068727062583,-46.89231169904623,-272.77175625000064,-402.0,0,168.57627205422665,0,161.85022762589284,161.85022762589284,0,237.78773005131615,0,277.25284889565506,-17.972266355668843,-73.41900527534057,0,34.47562770000023,34.47562770000023,184.56388799223856,0,33.89527964177247,0,170.04272921280582,170.04272921280582,0
sc2015,y2030,2030-01-28T13:00:00+01:00,123.63507919398975,67.56442510601046,97.05398466017051,-66.347972586414,-297.58783148704504,-343.68660606295555,0,42.08949772623538,0,47.736505034666976,47.736505034666976,0,148.6793463044317,0,250.84746138450896,106.77488474867613,-32.06543169398912,0,41.02623290000024,41.02623290000024,284.23959620852344,0,3.020422752519736,0,233.31375710979773,233.31375710979773,0
sc2015,y2030,2030-01-28T15:00:00+01:00,148.90889277548592,33.37764822451417,116.52114667743551,-56.58983498212011,-299.73398636499877,-306.8132855350019,0,5.526579318321012,0,92.33218513158886,92.33218513158886,0,107.6266264185024,0,335.6423626585724,40.41724740724839,-59.271671275485495,0,60.55517615000022,60.55517615000022,272.26679226715055,0,-63.53675072100112,0,254.8832811961964,254.8832811961964,0
sc2015,y2030,2030-01-28T17:00:00+01:00,-1.5528358197536285,42.65877223975373,132.70984475702053,49.15882970913815,-263.3553707946427,-333.992344855358,0,24.960342624295805,0,126.8821166814632,126.8821166814632,0,22.159518812778778,0,263.1341296754044,-32.090985575919554,-200.84276025024604,0,63.91043593750023,63.91043593750023,-7.468863497378797,0,-71.434401992588,0,166.0332103844454,166.0332103844454,0
sc2015,y2030,2030-01-28T19:00:00+01:00,-150.19599353299972,41.14416464349979,168.18204028878947,215.79343214121306,-266.6630750000006,-402.0,0,226.40934861760587,0,402.0,402.0,0,125.70606235804938,0,-11.135949668584388,-106.77488474867613,-402.0,0,57.63339497500025,57.63339497500025,-268.5420966921506,0,-91.62573840676019,0,42.52743782385582,42.52743782385576,0
sc2015,y2030,2030-01-28T21:00:00+01:00,-178.54512050699967,62.44220981099979,178.89545864591184,231.73667776488915,-294.6807062500004,-402.0,0,281.5516308706313,0,402.0,402.0,0,209.50844721490301,0,-53.382572160084294,-106.77488474867613,-402.0,0,58.998867200000305,58.998867200000305,-192.11515641527538,0,-41.20993748970852,0,42.833612076943915,42.833612076943915,0
sc2015,y2030,2030-01-28T23:00:00+01:00,-174.11155905716979,72.37264504217006,97.99224158533215,104.83382571270428,-229.76604576276463,-380.66743863723553,0,317.50860589288885,0,402.0,402.0,0,285.9459624560756,0,6.612294300745225,-106.77488474867613,-334.58301120783,0,65.22351144250027,65.22351144250027,-84.16704916483536,0,-8.334988897930218,0,47.63765325243602,47.63765325243602,0
sc2015,y2030,2030-01-29T01:00:00+01:00,-78.6695657333708,-5.889845206628941,168.6021342881815,153.14360929764138,-231.60317452497827,-275.75329112502203,0,9.135628553267994,0,194.61377270103318,194.61377270103318,0,-67.48199585533304,0,173.24555947454422,-106.77488474867613,-344.127488956629,0,75.04989265500028,75.04989265500028,-204.3136650896029,0,-136.2176564720653,0,111.74646224550544,111.74646224550544,0
sc2015,y2030,2030-01-29T03:00:00+01:00,-46.148203956476785,-29.384026298522937,207.86717910002105,167.0172103740687,-279.54032888671117,-173.65305246328916,0,3.212925265992317,0,168.88042515642232,168.88042515642232,0,7.9617639211641,0,175.22314754139558,-106.77488474867613,-331.512947198523,0,89.33634272250029,89.33634272250029,12.663569747124736,0,-122.51649844443507,0,161.60494153777216,161.60494153777216,0
sc2015,y2030,2030-01-29T05:00:00+01:00,-4.739994909652545,-70.15434106034718,193.01836216551416,149.603656826232,-263.087154916921,-186.27886078307927,0,1.901425449132521,0,176.30127079805723,176.30127079805723,0,-4.292638945245731,0,-64.34528697699842,106.77488474867613,-369.7316848103473,0,104.03937219000025,104.03937219000025,-16.517505051675208,0,-129.22821218220705,0,156.05766268294164,156.05766268294164,0
sc2015,y2030,2030-01-29T07:00:00+01:00,-59.17170436704411,-30.82900739245581,196.60975046211016,166.22900115300277,-288.3709003456881,-252.17998410431213,0,85.47625208983422,0,234.63733896905558,234.63733896905558,0,71.96254201605534,0,-41.650273680023666,106.77488474867613,-391.0960511059556,0,115.97553656750026,115.97553656750026,-36.03656019674356,0,-96.1523070377357,0,143.82192919177305,143.82192919177305,0
sc2015,y2030,2030-01-29T09:00:00+01:00,-107.25909161588531,36.52124811338542,104.37577698528722,66.07454092937392,-253.88671484336712,-401.00532580663315,0,276.1037363115467,0,359.5488112830478,359.5488112830478,0,260.5714820783883,0,-114.89832380912235,106.77488474867613,-357.82153264261416,0,118.12718840000025,118.12718840000025,-41.41934462175556,0,-14.655700896850032,0,100.60335149037924,100.60335149037924,0
sc2015,y2030,2030-01-29T11:00:00+01:00,17.724815002715943,54.62323924728418,90.85027960691727,-64.24755207823374,-266.77618755,-402.0,0,61.75544210398714,0,129.09384244581435,129.09384244581435,0,89.32022713471788,0,297.0146994975106,1.7895842461866374,-189.0357250027156,0,135.56168367500032,135.56168367500032,73.50609341528191,0,-39.43616446467385,0,220.74153568452493,220.74153568452493,0
sc2015,y2030,2030-01-29T13:00:00+01:00,44.70420516710594,75.58608233289421,56.46603354653368,-168.91226781490218,-281.34489800132934,-375.5827207986706,0,104.60448210406558,0,72.24374227931656,72.24374227931656,0,230.58394083319334,0,327.3465653517721,106.77488474867613,-109.60961716710538,0,164.32936747500025,164.32936747500025,335.9452232776741,0,41.97160365908192,0,278.2696609839957,278.2696609839957,0
sc2015,y2030,2030-01-29T15:00:00+01:00,10.283213099930022,56.21704885007017,89.17292228750362,-119.4368903130083,-291.15306450846543,-344.2533980415345,0,90.00991236179101,0,93.24970469179961,93.24970469179961,0,198.623230450502,0,345.32773716729815,50.10262191597414,-177.74578654992962,0,188.37131565000033,188.37131565000033,289.63551490322936,0,13.023567816872085,0,278.3267513185307,278.3267513185307,0
sc2015,y2030,2030-01-29T17:00:00+01:00,-59.54299555069609,5.318345730696228,95.45151087589382,-34.85554882364428,-231.67194690000002,-402.0,0,72.71449477860482,0,198.81170555310135,198.81170555310135,0,34.5170919435307,0,252.14571442948497,-43.07940082183903,-317.045816023235,0,196.22646705000037,196.22646705000037,-101.859740893531,0,-81.20687175615093,0,196.2148214140601,196.2148214140601,0
sc2015,y2030,2030-01-29T19:00:00+01:00,-122.34727114093091,8.995136649431078,152.6636930466645,80.09309190198493,-280.48037815000004,-402.0,0,150.2636971578688,0,292.1413762103595,292.1413762103595,0,98.14758186026818,0,167.77092642058733,-106.77488474867613,-402.0,0,193.8415870750002,193.8415870750002,-138.9763074602683,0,-79.63535635478708,0,165.24742234074208,165.2474223407422,0
sc2015,y2030,2030-01-29T21:00:00+01:00,-135.55102007893126,19.329270578931467,164.2888750137531,100.12583212017523,-295.3304969,-402.0,0,156.1967442699802,0,265.27996428630183,265.27996428630183,0,109.42193051907645,0,135.51053800308665,-106.77488474867613,-402.0,0,188.2428244000002,188.2428244000002,-124.73283666907665,0,-54.25666442298527,0,162.59082036008698,162.5908203600871,0
sc2015,y2030,2030-01-29T23:00:00+01:00,-111.62828778177975,9.175933586779927,86.43714566160149,-14.164427828640802,-212.71412500000008,-402.0,0,139.21679025451672,0,270.4594396571859,270.4594396571859,0,84.55053728373935,0,198.92195547644297,-96.30315977488091,-357.07575564215153,0,192.56893645250017,192.56893645250017,-145.7766745887396,0,-73.62880408406564,0,158.65386543960335,158.65386543960335,0
sc2015,y2030,2030-01-30T01:00:00+01:00,-70.33290165899587,-15.733608781003882,133.9859870556591,12.127807044039486,-236.3015893332622,-280.09747321673797,0,18.367550719791513,0,152.74281411831126,152.74281411831126,0,4.013800193587325,0,247.7660793031682,-47.45903594815576,-359.999650481004,0,198.91592710500026,198.91592710500026,-38.276668069878006,0,-96.67290125836459,0,208.64950210651733,208.64950210651733,0
sc2015,y2030,2030-01-30T03:00:00+01:00,-51.281634844234645,-25.989943250765148,133.15928742619676,8.028358839229199,-229.1809893175347,-234.44847948246544,0,15.809924868015301,0,154.32893243340507,154.32893243340507,0,20.989053965175696,0,254.50663106054873,-40.71848419077517,-335.0762557507652,0,182.93844702750027,182.93844702750027,13.811010925761035,0,-100.18956135691548,0,211.76405231923155,211.76405231923155,0
sc2015,y2030,2030-01-30T05:00:00+01:00,-70.04288134938619,-6.083318090613576,117.57148342517054,-5.354245212080999,-224.79474276987116,-231.962454130129,0,57.178131464708734,0,150.50746515478008,150.50746515478008,0,82.54129423147182,0,233.78259223297292,-61.44252301835096,-310.58811594061365,0,169.87696345500026,169.87696345500026,67.63510071136824,0,-59.52839677581717,0,200.58397512365232,200.58397512365232,0
sc2015,y2030,2030-01-30T07:00:00+01:00,-76.14892110756655,-13.550061370933285,119.75317374282413,23.749060830757116,-208.93919108902764,-329.7567808609724,0,13.132093492425723,0,181.42951763775662,181.42951763775662,0,-55.5564527179378,0,218.99565336538296,-76.22946188594099,-372.58866184793305,0,178.58171450000026,178.58171450000026,-183.16945656096965,0,-122.76972762354421,0,172.36565872791186,172.36565872791186,0
sc2015,y2030,2030-01-30T09:00:00+01:00,-125.21289512906864,33.70598218156884,110.72398821563267,36.238302651204535,-243.58399065000003,-402.0,0,182.44874403295708,0,312.87996612040814,312.87996612040814,0,138.68562306487786,0,152.4910184246161,-106.77488474867613,-378.98388412743077,0,172.5069706250002,172.5069706250002,-116.7016559148779,0,-65.6148374307426,0,143.75096195738678,143.75096195738678,0
sc2015,y2030,2030-01-30T11:00:00+01:00,-40.688478488644705,35.60686075364489,113.372631996293,-11.59694785440768,-265.75087505000005,-402.0,0,85.75191132175803,0,197.0870749964425,197.0870749964425,0,74.31587637946035,0,252.93883190584398,-42.28628334547996,-292.7291750613547,0,168.68881417500026,168.68881417500026,-30.49609317946039,0,-68.00579393174993,0,200.4575834596186,200.4575834596186,0
sc2015,y2030,2030-01-30T13:00:00+01:00,-11.574591347103425,36.80273879710355,100.28885881539318,-46.7180244615259,-258.86007505,-402.0,0,52.36669752525236,0,150.20731504652463,150.20731504652463,0,51.18777441381989,0,283.36897953411466,-11.856135717209337,-254.86200200289605,0,166.80060402500018,166.80060402500018,-3.143794963820057,0,-63.704453440044716,0,217.20126166778886,217.20126166778886,0
sc2015,y2030,2030-01-30T15:00:00+01:00,-39.16625894339626,37.74930569339641,79.51625242432758,-58.96308884323498,-231.10329373151612,-401.36420001848387,0,79.02338435784716,0,175.28443387739202,175.28443387739202,0,66.69416526074806,0,260.2896759859683,-34.93543926535564,-269.50196495660305,0,167.67644765000023,167.67644765000023,-32.87791759226438,0,-57.96134232460237,0,196.18967150008092,196.18967150008092,0
sc2015,y2030,2030-01-30T17:00:00+01:00,-108.72818362173481,42.916423046734984,80.93246509651337,-10.472439072795325,-221.09297189999998,-402.0,0,174.22454782465923,0,282.6985752123382,282.6985752123382,0,142.55288721793391,0,179.56882618095017,-106.77488474867613,-330.6381166132645,0,160.11010700000028,160.11010700000028,-84.45776161793422,0,-50.713640718048566,0,145.49862555197012,145.49862555197012,0
sc2015,y2030,2030-01-30T19:00:00+01:00,-150.48001642349928,40.201971795499446,127.12180335712043,90.01782723638007,-261.9230125500002,-402.0,0,259.52436220574083,0,387.67826438789945,387.67826438789945,0,218.9763649314478,0,54.90926204368568,-106.77488474867613,-402.0,0,149.57745400000022,149.57745400000022,-108.12799273144802,0,-50.71015095719089,0,112.08848827044005,112.08848827044015,0
sc2015,y2030,2030-01-30T21:00:00+01:00,-160.50207804393233,49.634808193932514,124.68062291919202,99.50551624341696,-263.2036187500001,-402.0,0,293.85182085248863,0,402.0,402.0,0,259.4680326972644,0,12.301755218752374,-106.77488474867613,-393.8342710060673,0,133.81156790000026,133.81156790000026,-91.6901017472646,0,-29.96404950629622,0,97.66812331867459,97.66812331867459,0
sc2015,y2030,2030-01-30T23:00:00+01:00,-150.59902523499258,51.2154106449928,58.13825911763354,-1.6118376683391666,-194.30168755,-402.0,0,266.0381218726079,0,357.17250096518615,357.17250096518615,0,227.7463002137149,0,66.02189572769224,-106.77488474867613,-346.31904765500695,0,138.49462893000032,138.49462893000032,-102.11152442371501,0,-22.093289290611107,0,98.05443911332657,98.05443911332657,0
sc2015,y2030,2030-01-31T01:00:00+01:00,-112.35598442085542,26.11810160585565,67.23579480804919,-17.838779530726878,-179.16373328528675,-338.26356361471346,0,157.67898043356044,0,257.27053672774537,257.27053672774537,0,121.07416491432943,0,148.94737439182936,-106.77488474867613,-318.83342964414413,0,141.11725021750033,141.11725021750033,-97.61284138461617,0,-46.95161660135555,0,130.87045026256405,130.87045026256405,0
